state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
280000	0.025	31.288	0.830	37	0	0.000	0.353	0.982	-100.33	-155.94	-0.00	0.00
281000	0.008	5.152	0.484	43	0	0.000	0.604	0.136	-100.16	-180.32	0.00	-4.68
282000	0.004	17.666	0.656	39	0	0.000	0.460	1.137	-97.25	-163.96	0.01	0.00
283000	0.014	14.124	0.548	37	0	0.000	0.423	-0.871	-101.17	-155.93	-0.04	0.00
284000	0.010	26.390	0.541	36	0	0.000	0.423	0.365	-97.14	-151.96	0.00	1.20
285000	0.013	13.510	0.942	42	0	0.000	0.424	-0.435	-96.09	-176.20	0.00	0.00
286000	0.020	55.977	1.657	40	0	0.000	0.565	0.790	-110.80	-168.05	0.00	-1.17
287000	0.040	9.028	0.616	39	0	0.000	0.362	0.966	-96.46	-163.96	0.00	-1.24
288000	0.000	8.711	0.256	35	0	0.000	0.410	1.209	-91.46	-148.00	-0.00	-0.69
289000	0.006	10.490	0.854	38	0	0.000	0.355	1.063	-93.98	-159.93	0.00	0.00
290000	0.015	30.566	0.640	46	0	0.000	0.386	-0.067	-98.55	-192.85	0.00	0.69
291000	0.002	69.343	0.507	33	0	0.000	0.546	0.551	-98.69	-140.19	0.00	-6.38
292000	0.046	26.366	0.741	35	0	0.000	0.389	0.418	-100.20	-148.01	0.00	0.20
293000	0.000	9.750	0.683	42	0	0.000	0.469	0.535	-91.98	-176.20	-0.00	0.83
294000	0.003	9.238	0.883	38	0	0.000	0.375	-0.043	-98.35	-159.93	0.00	-0.71
295000	0.007	75.953	1.398	38	0	0.000	0.306	-0.558	-100.28	-159.95	0.00	-0.69
296000	0.022	59.097	1.494	38	0	0.000	0.315	0.047	-94.58	-159.95	-0.00	0.69
297000	0.010	3.523	0.524	42	0	0.000	0.477	0.037	-94.15	-176.20	0.00	-1.73
298000	0.073	26.457	1.103	42	0	0.000	0.412	-0.337	-98.54	-176.21	0.00	0.00
299000	0.004	8.657	0.841	40	0	0.000	0.438	0.954	-96.38	-168.02	-0.00	-0.69
300000	0.016	57.341	0.692	32	0	0.000	0.437	1.304	-98.75	-136.33	-0.00	0.00
301000	0.015	15.672	0.884	37	0	0.000	0.564	0.268	-96.23	-155.93	0.00	-0.41
302000	0.029	13.295	0.895	42	0	0.000	0.526	1.009	-100.60	-176.20	-0.00	0.00
303000	0.007	21.651	0.924	44	0	0.000	0.527	0.652	-97.49	-184.49	-0.01	0.00
304000	0.011	5.074	0.770	37	0	0.000	0.434	1.152	-91.17	-155.93	0.00	-1.98
305000	0.007	15.272	0.485	42	0	0.000	0.465	0.094	-105.45	-176.20	-0.00	-0.69
306000	0.012	90.549	0.837	30	0	0.000	0.374	0.947	-97.08	-128.71	-0.02	0.00
307000	0.034	29.230	1.120	34	0	0.000	0.353	0.518	-101.80	-144.09	0.00	0.00
308000	0.005	13.493	0.747	39	0	0.000	0.340	1.429	-93.01	-163.96	0.00	0.00
309000	0.029	16.666	0.669	32	0	0.000	0.348	0.269	-97.47	-136.33	0.00	0.92
310000	0.001	56.242	0.691	40	0	0.000	0.574	0.590	-101.95	-168.02	0.00	-2.32
311000	0.003	25.293	0.682	35	0	0.000	0.410	0.713	-99.78	-148.01	-0.05	0.00
312000	0.003	123.816	1.437	30	0	0.000	0.501	0.620	-103.68	-128.71	-0.01	0.00
313000	0.024	65.170	0.919	36	0	0.000	0.396	-0.363	-99.99	-151.96	-0.00	0.22
314000	0.000	38.106	0.838	38	0	0.000	0.437	0.176	-96.11	-159.93	-0.00	-0.69
315000	0.000	16.195	0.552	32	0	0.000	0.429	0.415	-89.25	-136.32	0.00	0.69
316000	0.034	56.823	1.021	40	0	0.000	0.397	1.103	-97.91	-168.03	-0.00	0.00
317000	0.003	9.009	0.400	41	0	0.000	0.472	1.194	-94.78	-172.09	0.00	-0.69
318000	0.001	3.789	0.163	34	0	0.000	0.531	0.848	-92.05	-144.07	-0.00	0.00
319000	0.122	273.062	2.016	45	0	0.000	0.294	-0.041	-112.77	-188.70	-0.00	0.00
320000	0.105	16.371	0.628	35	0	0.000	0.508	0.235	-99.14	-148.00	0.00	0.00
321000	0.006	41.082	0.386	43	0	0.000	0.571	1.205	-111.00	-180.35	0.00	0.00
322000	0.008	29.993	1.146	39	0	0.000	0.413	0.095	-95.82	-163.96	-0.01	0.00
323000	0.006	33.781	0.817	45	0	0.000	0.449	0.566	-106.52	-188.66	0.00	4.77
324000	0.010	32.949	0.391	34	0	0.000	0.480	0.778	-95.44	-144.08	0.00	-1.70
325000	0.007	15.481	2.075	33	0	0.000	0.385	0.586	-95.98	-140.19	-0.01	0.00
326000	0.037	28.281	0.653	37	0	0.000	0.348	0.766	-100.66	-155.94	0.00	0.00
327000	0.006	8.269	0.701	32	0	0.000	0.476	1.007	-100.45	-136.33	-0.00	0.00
328000	0.005	185.332	0.800	35	0	0.000	0.539	-1.759	-114.37	-148.11	-0.00	0.00
329000	0.003	15.504	0.556	39	0	0.000	0.494	0.934	-94.28	-163.96	-0.01	0.00
330000	0.000	16.361	0.645	38	0	0.000	0.468	0.729	-97.08	-159.93	0.00	0.00
331000	0.013	38.380	0.903	37	0	0.000	0.485	0.463	-98.85	-155.94	0.00	-0.61
332000	0.005	6.515	0.656	39	0	0.000	0.422	0.547	-97.61	-163.96	0.00	-0.69
333000	0.007	10.927	0.957	38	0	0.000	0.477	-0.301	-100.26	-159.93	0.00	3.35
334000	0.024	41.835	2.393	36	0	0.000	0.272	-0.705	-107.11	-151.98	0.00	-0.39
335000	0.009	23.276	0.755	37	0	0.000	0.496	1.380	-100.29	-155.92	0.00	-1.99
336000	0.006	30.734	0.547	38	0	0.000	0.477	-0.203	-100.67	-159.94	0.00	0.00
337000	0.001	14.871	0.885	44	0	0.000	0.496	0.687	-99.89	-184.49	-0.00	0.62
338000	0.017	26.752	1.319	47	0	0.000	0.439	2.481	-105.65	-197.08	-0.00	0.00
339000	0.000	24.174	1.108	43	0	0.000	0.367	1.175	-96.30	-180.34	0.00	0.00
340000	0.000	12.443	0.436	40	0	0.000	0.490	1.397	-99.26	-168.01	0.00	-0.69
341000	0.001	30.293	0.839	33	0	0.000	0.399	0.140	-96.38	-140.19	0.00	-2.03
342000	0.024	22.319	1.079	38	0	0.000	0.386	0.731	-98.03	-159.94	0.00	0.00
343000	0.000	28.677	0.713	38	0	0.000	0.449	0.764	-97.72	-159.93	-0.01	0.00
344000	0.000	47.116	0.552	32	0	0.000	0.341	0.658	-89.44	-136.33	0.00	0.00
345000	0.015	63.349	0.482	40	0	0.000	0.486	0.643	-105.80	-168.03	0.00	-1.82
346000	0.033	15.826	1.829	29	0	0.000	0.326	0.260	-98.55	-124.93	-0.00	0.00
347000	0.013	114.469	0.899	44	0	0.000	0.452	0.174	-95.27	-184.49	0.00	0.00
348000	0.047	39.330	1.312	41	0	0.000	0.321	0.318	-91.56	-172.11	0.00	0.00
349000	0.032	70.192	0.915	34	0	0.000	0.465	1.517	-96.00	-144.08	0.00	-0.69
350000	0.001	36.075	0.718	43	0	0.000	0.456	0.127	-95.19	-180.33	-0.00	0.00
351000	0.019	23.307	0.664	34	0	0.000	0.511	0.728	-99.28	-144.09	0.00	-6.58
352000	0.006	20.864	0.237	32	0	0.000	0.552	0.456	-101.45	-136.32	0.00	-0.83
353000	0.003	9.483	0.347	37	0	0.000	0.450	0.038	-92.81	-155.92	-0.01	0.00
354000	0.021	12.676	0.922	38	0	0.000	0.385	1.023	-94.60	-159.93	0.00	4.54
355000	0.012	9.584	0.359	36	0	0.000	0.526	0.846	-98.97	-151.94	0.00	-4.14
356000	0.034	19.286	0.484	36	0	0.000	0.435	-0.058	-93.01	-151.95	0.00	0.00
357000	0.012	46.626	1.649	39	0	0.000	0.319	0.728	-105.15	-164.00	-0.00	0.72
358000	0.068	83.808	1.046	39	0	0.000	0.343	0.419	-100.38	-163.99	0.00	0.00
359000	0.019	71.401	1.250	36	0	0.000	0.257	-0.227	-96.83	-151.96	0.00	0.00
360000	0.004	135.147	1.612	40	0	0.000	0.387	1.283	-95.75	-168.04	-0.06	0.00
361000	0.006	5.709	0.552	36	0	0.000	0.386	-0.359	-97.00	-151.95	-0.00	0.00
362000	0.000	32.345	1.181	31	0	0.000	0.450	-0.119	-96.92	-132.49	-0.00	0.00
363000	0.060	36.099	0.645	43	0	0.000	0.463	0.907	-98.62	-180.34	0.00	-2.37
364000	0.004	8.282	0.594	42	0	0.000	0.576	1.438	-97.99	-176.20	0.00	-0.16
365000	0.017	41.321	0.656	43	0	0.000	0.601	1.467	-104.95	-180.33	-0.00	1.56
366000	0.001	13.511	0.832	37	0	0.000	0.487	0.343	-96.13	-155.93	0.00	3.16
367000	0.002	7.009	0.280	34	0	0.000	0.482	1.396	-95.34	-144.08	-0.00	0.69
368000	0.006	19.447	0.659	35	0	0.000	0.506	0.428	-96.94	-148.00	-0.00	0.00
369000	0.000	6.056	0.617	32	0	0.000	0.445	0.797	-97.36	-136.32	0.00	0.00
370000	0.004	6.648	1.028	45	0	0.000	0.563	1.087	-101.92	-188.65	0.00	0.00
371000	0.003	12.643	0.501	37	0	0.000	0.494	0.087	-94.31	-155.93	-0.00	1.63
372000	0.011	24.189	0.465	37	0	0.000	0.423	-0.272	-98.67	-155.93	0.00	-0.69
373000	0.015	43.054	0.435	39	0	0.000	0.406	0.073	-104.41	-163.97	-0.00	0.32
374000	0.002	40.247	0.721	38	0	0.000	0.440	0.862	-95.85	-159.93	-0.00	-0.69
375000	0.033	10.378	0.951	45	0	0.000	0.468	-0.086	-96.75	-188.65	-0.03	0.00
376000	0.003	28.396	0.851	37	0	0.000	0.400	0.521	-97.40	-155.93	0.02	0.00
377000	0.038	75.485	0.758	50	0	0.000	0.311	0.818	-101.97	-209.88	0.00	-0.58
378000	0.009	72.280	1.335	36	0	0.000	0.252	1.608	-95.01	-151.97	-0.00	0.00
379000	0.002	32.163	0.707	28	0	0.000	0.363	-0.072	-100.60	-121.19	0.00	-0.69
380000	0.002	13.143	0.591	36	0	0.000	0.467	-0.345	-100.89	-151.95	-0.00	-0.69
381000	0.002	14.553	0.813	36	0	0.000	0.501	-0.342	-99.12	-151.95	0.00	0.23
382000	0.004	7.566	1.094	32	0	0.000	0.322	0.922	-93.22	-136.32	0.00	0.00
383000	0.000	73.325	0.658	34	0	0.000	0.471	0.207	-95.88	-144.09	0.00	-0.65
384000	0.002	45.790	0.723	31	0	0.000	0.383	-0.421	-104.87	-132.50	-0.00	0.00
385000	0.028	22.247	1.058	45	0	0.000	0.510	0.744	-97.91	-188.66	-0.00	0.00
386000	0.015	32.237	1.057	38	0	0.000	0.484	0.815	-99.38	-159.93	0.00	1.06
387000	0.005	29.717	0.609	38	0	0.000	0.516	0.473	-97.65	-159.93	-0.00	0.00
388000	0.037	96.979	1.176	35	0	0.000	0.350	0.248	-96.89	-148.01	0.00	0.69
389000	0.005	15.091	0.219	38	0	0.000	0.591	-0.055	-97.40	-159.93	-0.00	1.60
390000	0.005	20.969	0.749	38	0	0.000	0.436	0.221	-96.65	-159.94	-0.00	0.00
391000	0.005	38.186	0.349	47	0	0.000	0.417	0.830	-106.10	-197.08	0.00	-0.39
392000	0.002	3.335	0.330	42	0	0.000	0.500	1.104	-99.29	-176.19	0.00	0.00
393000	0.008	6.811	0.270	41	0	0.000	0.576	1.564	-101.45	-172.09	0.00	-4.06
394000	0.000	47.358	2.223	38	0	0.000	0.498	1.170	-103.84	-159.94	-0.00	0.69
395000	0.000	64.744	0.658	36	0	0.000	0.487	1.273	-96.23	-151.96	0.00	-5.67
396000	0.040	46.589	1.877	35	0	0.000	0.377	1.211	-97.61	-148.01	-0.00	1.05
397000	0.051	40.597	2.191	42	0	0.000	0.265	0.063	-103.74	-176.24	0.00	-1.30
398000	0.020	32.849	1.003	39	0	0.000	0.459	1.294	-100.90	-163.97	0.00	-0.04
399000	0.012	68.045	1.525	41	0	0.000	0.535	0.184	-106.41	-172.12	-0.00	0.00
400000	0.000	15.048	0.555	34	0	0.000	0.541	0.211	-100.31	-144.08	0.01	0.00
401000	0.060	16.206	0.566	40	0	0.000	0.456	0.207	-102.08	-168.02	0.00	1.69
402000	0.006	15.598	0.395	35	0	0.000	0.453	0.785	-90.37	-148.00	0.00	0.00
403000	0.021	23.214	0.754	29	0	0.000	0.431	0.487	-92.45	-124.93	0.01	0.00
404000	0.037	13.748	1.328	42	0	0.000	0.388	1.606	-97.09	-176.21	0.00	0.00
405000	0.001	4.273	0.676	32	0	0.000	0.515	0.456	-96.78	-136.32	0.00	4.21
406000	0.008	45.007	0.603	33	0	0.000	0.309	0.271	-95.81	-140.19	0.00	-2.85
407000	0.007	27.219	0.419	38	0	0.000	0.461	0.907	-99.59	-159.93	-0.00	-0.69
408000	0.003	29.826	1.070	37	0	0.000	0.475	0.751	-96.70	-155.94	-0.00	0.63
409000	0.010	4.928	0.740	36	0	0.000	0.408	0.365	-92.43	-151.94	-0.00	0.00
410000	0.000	19.135	0.584	38	0	0.000	0.469	0.298	-99.37	-159.93	0.00	0.00
411000	0.002	67.402	1.164	42	0	0.000	0.392	0.622	-100.08	-176.21	0.00	-0.58
412000	0.026	24.194	1.457	37	0	0.000	0.390	0.778	-99.66	-155.93	0.00	0.00
413000	0.005	10.065	0.472	45	0	0.000	0.457	0.510	-100.93	-188.66	-0.00	1.95
414000	0.000	14.771	1.056	37	0	0.000	0.414	0.195	-99.69	-155.93	0.00	4.79
415000	0.011	34.267	1.247	37	0	0.000	0.424	0.664	-97.80	-155.95	0.00	0.00
416000	0.007	11.121	0.605	48	0	0.000	0.593	0.790	-102.48	-201.30	0.00	-0.53
417000	0.001	12.113	1.087	41	0	0.000	0.360	1.288	-95.87	-172.10	0.00	0.00
418000	0.026	50.404	0.745	39	0	0.000	0.439	-0.958	-99.86	-163.96	0.00	0.69
419000	0.029	7.560	0.445	50	0	0.000	0.481	0.695	-98.82	-209.84	-0.00	0.00
420000	0.017	21.545	0.362	40	0	0.000	0.425	0.584	-99.94	-168.01	0.00	0.00
421000	0.003	8.733	0.445	42	0	0.000	0.496	0.049	-95.96	-176.20	0.00	0.00
422000	0.003	65.625	1.360	37	0	0.000	0.469	1.186	-98.84	-155.94	0.00	0.00
423000	0.000	28.769	0.583	43	0	0.000	0.451	0.792	-97.41	-180.33	-0.00	0.00
424000	0.001	34.407	0.348	39	0	0.000	0.544	1.787	-96.91	-163.96	0.00	-1.55
425000	0.014	7.603	0.797	42	0	0.000	0.426	0.168	-98.39	-176.21	-0.00	0.00
426000	0.042	23.630	0.773	27	0	0.000	0.426	-0.044	-99.43	-117.50	0.00	-0.92
427000	0.039	14.641	0.926	40	0	0.000	0.420	0.373	-92.63	-168.02	-0.00	1.37
428000	0.002	25.118	0.551	43	0	0.000	0.476	0.677	-98.32	-180.33	0.00	4.18
429000	0.001	14.201	0.691	36	0	0.000	0.507	0.478	-98.14	-151.95	0.00	-1.19
430000	0.013	38.356	0.941	37	0	0.000	0.351	0.945	-93.52	-155.93	0.00	-1.84
431000	0.012	23.670	0.626	41	0	0.000	0.374	1.295	-95.69	-172.10	0.00	1.49
432000	0.000	41.077	0.793	39	0	0.000	0.375	-0.930	-95.40	-163.96	0.00	0.00
433000	0.095	11.811	0.776	38	0	0.000	0.263	1.163	-94.86	-159.94	-0.00	0.69
434000	0.011	63.785	0.741	34	0	0.000	0.373	-0.334	-96.90	-144.08	-0.00	0.00
435000	0.030	29.701	0.933	43	0	0.000	0.330	0.607	-97.43	-180.34	0.00	1.96
436000	0.000	23.099	0.639	40	0	0.000	0.406	0.907	-93.92	-168.02	0.00	0.00
437000	0.006	48.192	0.445	37	0	0.000	0.440	0.552	-91.56	-155.93	0.00	4.91
438000	0.000	18.281	0.548	32	0	0.000	0.426	1.074	-92.32	-136.32	0.00	0.42
439000	0.018	42.275	0.774	26	0	0.000	0.488	1.232	-96.88	-113.83	0.00	-1.93
440000	0.007	84.539	0.892	35	0	0.000	0.397	0.255	-95.31	-148.01	0.00	0.69
441000	0.001	14.579	0.364	42	0	0.000	0.394	0.333	-90.03	-176.20	0.00	0.00
442000	0.002	22.215	0.673	35	0	0.000	0.564	1.324	-98.89	-148.00	0.00	-3.48
443000	0.009	23.675	0.896	40	0	0.000	0.502	1.387	-104.45	-168.03	-0.00	-0.69
444000	0.039	11.568	1.101	31	0	0.000	0.475	0.130	-96.52	-132.50	-0.01	1.15
445000	0.009	22.422	0.711	35	0	0.000	0.584	0.846	-98.93	-148.00	-0.00	-0.69
446000	0.003	56.408	0.851	38	0	0.000	0.308	0.831	-102.74	-159.95	0.00	-0.62
447000	0.099	44.758	0.527	39	0	0.000	0.316	1.500	-103.51	-163.97	-0.00	-0.69
448000	0.002	232.451	0.740	43	0	0.000	0.396	0.478	-94.38	-180.34	0.00	0.00
449000	0.023	24.515	1.298	41	0	0.000	0.441	0.064	-100.94	-172.11	0.00	0.00
450000	0.005	17.021	0.635	38	0	0.000	0.458	-0.939	-94.74	-159.93	0.00	-0.23
451000	0.057	9.683	1.633	37	0	0.000	0.408	-0.600	-99.92	-155.94	-0.00	0.00
452000	0.015	10.656	0.621	37	0	0.000	0.412	0.436	-96.63	-155.93	0.00	-4.52
453000	0.047	43.493	1.029	41	0	0.000	0.391	0.963	-98.44	-172.10	0.00	0.02
454000	0.000	5.533	0.419	41	0	0.000	0.453	0.225	-94.74	-172.09	0.00	-5.24
455000	0.000	11.918	0.359	40	0	0.000	0.446	0.754	-97.90	-168.02	0.00	0.69
456000	0.003	12.692	0.472	37	0	0.000	0.439	0.421	-94.26	-155.92	0.00	0.00
457000	0.009	22.013	0.494	40	0	0.000	0.458	1.163	-96.80	-168.02	-0.00	-0.69
458000	0.009	17.577	0.507	38	0	0.000	0.469	1.181	-101.91	-159.94	0.00	0.69
459000	0.003	27.355	0.553	36	0	0.000	0.407	-0.295	-104.80	-151.96	-0.00	1.90
460000	0.013	19.216	1.301	41	0	0.000	0.375	0.273	-100.15	-172.11	-0.00	0.00
461000	0.016	58.854	1.059	37	0	0.000	0.359	0.842	-102.82	-155.95	0.00	0.87
462000	0.044	12.105	0.461	38	0	0.000	0.433	0.174	-94.07	-159.93	-0.00	0.00
463000	0.000	17.370	0.130	41	0	0.000	0.569	1.043	-101.87	-172.09	0.00	1.80
464000	0.000	74.005	1.173	27	0	0.000	0.473	0.712	-97.67	-117.50	0.00	-0.69
465000	0.001	7.136	0.587	38	0	0.000	0.450	1.240	-95.16	-159.93	0.00	-0.69
466000	0.002	5.495	0.417	38	0	0.000	0.486	0.689	-96.34	-159.93	0.00	0.51
467000	0.083	88.097	1.345	35	0	0.000	0.480	0.470	-104.33	-148.04	0.00	0.69
468000	0.004	40.518	0.674	33	0	0.000	0.473	0.471	-95.72	-140.19	-0.00	-0.69
469000	0.002	145.879	1.236	40	0	0.000	0.475	0.193	-103.99	-168.06	-0.00	0.00
470000	0.048	9.351	0.650	34	0	0.000	0.408	0.550	-99.05	-144.08	-0.00	0.00
471000	0.004	22.899	1.608	39	0	0.000	0.307	-0.330	-91.41	-163.97	0.00	-0.69
472000	0.042	24.754	0.432	41	0	0.000	0.463	1.324	-96.58	-172.10	0.00	-2.65
473000	0.009	11.399	0.774	39	0	0.000	0.280	1.311	-93.06	-163.96	0.00	-0.69
474000	0.006	43.935	0.352	38	0	0.000	0.333	0.581	-89.68	-159.94	-0.00	0.00
475000	0.035	38.734	0.472	40	0	0.000	0.352	0.404	-103.90	-168.05	-0.00	0.00
476000	0.005	55.802	1.600	47	0	0.000	0.282	0.876	-96.63	-197.09	-0.00	-0.69
477000	0.008	4.389	0.248	46	0	0.000	0.530	1.169	-98.21	-192.84	0.00	0.69
478000	0.000	8.737	0.282	35	0	0.000	0.586	1.153	-98.58	-147.99	-0.00	0.00
479000	0.006	7.099	0.516	38	0	0.000	0.380	0.331	-90.30	-159.93	0.00	-3.35
480000	0.004	27.339	0.600	41	0	0.000	0.494	1.153	-92.76	-172.10	0.00	-0.69
481000	0.002	14.150	0.663	38	0	0.000	0.453	0.481	-100.47	-159.93	-0.00	0.00
482000	0.003	20.044	0.701	38	0	0.000	0.426	1.038	-94.29	-159.93	0.00	-2.62
483000	0.001	65.649	0.638	39	0	0.000	0.482	0.187	-101.19	-163.96	0.00	0.00
484000	0.002	29.259	0.992	34	0	0.000	0.409	0.419	-92.01	-144.08	0.00	4.86
485000	0.008	8.007	0.843	41	0	0.000	0.523	-0.628	-97.48	-172.10	0.00	0.00
486000	0.002	26.739	1.079	41	0	0.000	0.515	-0.485	-106.24	-172.12	0.00	-0.62
487000	0.007	13.262	0.356	37	0	0.000	0.471	0.357	-99.37	-155.92	0.00	3.73
488000	0.010	48.865	0.804	36	0	0.000	0.333	0.066	-93.68	-151.95	0.00	-6.33
489000	0.021	29.540	1.038	37	0	0.000	0.306	-0.445	-96.95	-155.93	0.00	-0.89
490000	0.046	17.242	0.911	39	0	0.000	0.274	1.678	-89.64	-163.97	-0.00	0.00
491000	0.011	20.588	1.376	31	0	0.000	0.434	0.305	-97.08	-132.50	-0.00	-0.69
492000	0.001	13.038	0.822	39	0	0.000	0.417	-0.307	-96.85	-163.96	0.00	0.00
493000	0.000	9.791	0.411	41	0	0.000	0.476	0.467	-95.98	-172.09	-0.00	0.00
494000	0.051	13.450	0.601	45	0	0.000	0.590	0.650	-100.25	-188.65	0.00	3.78
495000	0.003	23.023	1.042	31	0	0.000	0.519	1.079	-98.79	-132.49	-0.00	0.83
496000	0.048	54.410	0.425	34	0	0.000	0.527	0.822	-101.52	-144.08	-0.00	0.00
497000	0.018	8.208	0.692	42	0	0.000	0.472	1.296	-95.14	-176.20	0.00	0.00
498000	0.001	11.778	0.474	34	0	0.000	0.462	0.806	-95.84	-144.07	0.00	-4.67
499000	0.004	28.532	0.533	33	0	0.000	0.499	0.236	-99.19	-140.18	-0.01	0.00
500000	0.002	19.317	0.433	32	0	0.000	0.335	0.592	-95.92	-136.32	-0.00	0.69
501000	0.039	82.036	0.751	31	0	0.000	0.499	0.725	-100.54	-132.50	0.00	1.28
502000	0.023	149.235	1.033	38	0	0.000	0.170	0.917	-100.43	-159.97	-0.00	-0.69
503000	0.020	14.696	1.261	37	0	0.000	0.378	-0.422	-96.99	-155.95	0.00	4.87
504000	0.000	18.831	1.237	32	0	0.000	0.401	0.515	-96.83	-136.32	0.00	-3.24
505000	0.051	27.363	0.952	43	0	0.000	0.375	0.011	-102.59	-180.33	0.00	0.69
506000	0.002	50.116	1.911	38	0	0.000	0.499	1.474	-100.73	-159.95	0.00	0.00
507000	0.000	17.077	0.512	35	0	0.000	0.482	1.573	-99.29	-148.00	-0.02	1.54
508000	0.015	14.170	0.778	40	0	0.000	0.444	1.159	-103.72	-168.02	-0.00	0.00
509000	0.014	14.997	1.563	36	0	0.000	0.494	1.123	-103.61	-151.97	0.00	1.81
510000	0.005	4.889	0.794	37	0	0.000	0.503	1.480	-94.36	-155.92	0.00	0.69
511000	0.022	14.619	1.037	35	0	0.000	0.364	0.244	-96.56	-148.00	0.00	-1.97
512000	0.012	5.597	0.599	42	0	0.000	0.344	1.290	-97.01	-176.20	0.00	0.00
513000	0.008	16.592	0.359	42	0	0.000	0.350	-0.094	-100.27	-176.20	-0.00	0.00
514000	0.002	17.464	0.857	29	0	0.000	0.387	0.157	-96.35	-124.92	0.00	-0.69
515000	0.002	38.097	0.742	31	0	0.000	0.342	0.331	-96.50	-132.49	0.00	1.44
516000	0.026	14.878	0.973	42	0	0.000	0.391	-0.034	-92.71	-176.20	-0.00	-0.69
517000	0.009	26.099	1.153	41	0	0.000	0.456	1.326	-95.96	-172.10	0.00	0.00
518000	0.024	11.443	1.038	38	0	0.000	0.307	-0.024	-98.77	-159.94	-0.00	1.34
519000	0.004	74.570	0.998	41	0	0.000	0.444	0.141	-102.12	-172.11	0.00	4.31
520000	0.002	26.234	1.384	52	0	0.000	0.457	-0.095	-99.49	-218.47	-0.00	0.74
521000	0.002	13.643	0.955	39	0	0.000	0.593	-0.226	-101.74	-163.96	0.00	-0.96
522000	0.001	50.612	1.028	37	0	0.000	0.457	0.395	-101.94	-155.94	0.00	-0.29
523000	0.002	32.669	1.098	36	0	0.000	0.352	0.261	-97.98	-151.95	0.00	-0.69
524000	0.035	20.093	0.555	42	0	0.000	0.369	2.419	-95.70	-176.20	-0.00	-0.69
525000	0.002	9.643	0.420	34	0	0.000	0.491	0.353	-95.36	-144.07	-0.00	1.37
526000	0.000	13.121	0.258	38	0	0.000	0.509	0.936	-96.88	-159.93	0.00	0.00
527000	0.004	6.960	0.755	39	0	0.000	0.437	0.892	-93.36	-163.96	0.00	0.00
528000	0.003	33.445	0.838	30	0	0.000	0.361	-0.076	-98.62	-128.69	0.00	-1.63
529000	0.000	4.537	0.676	38	0	0.000	0.468	0.644	-97.15	-159.93	-0.00	0.00
530000	0.033	118.715	1.416	37	0	0.000	0.383	1.464	-98.68	-155.97	-0.00	1.47
531000	0.007	4.120	0.430	31	0	0.000	0.531	0.378	-98.05	-132.49	0.00	-0.31
532000	0.010	15.855	0.820	34	0	0.000	0.435	1.262	-90.77	-144.08	-0.00	-0.69
533000	0.021	29.031	1.194	43	0	0.000	0.306	1.127	-99.73	-180.34	0.00	-2.62
534000	0.001	8.627	0.580	41	0	0.000	0.470	0.416	-95.29	-172.09	0.00	0.00
535000	0.002	3.885	0.781	36	0	0.000	0.416	1.387	-94.91	-151.95	0.00	1.68
536000	0.001	51.206	1.035	40	0	0.000	0.540	0.470	-97.00	-168.02	-0.00	0.00
537000	0.000	16.970	0.618	33	0	0.000	0.422	1.270	-96.01	-140.18	0.00	-0.69
538000	0.001	9.238	0.762	28	0	0.000	0.396	0.342	-91.94	-121.18	-0.00	-0.69
539000	0.133	59.747	1.203	35	0	0.000	0.231	1.012	-93.97	-148.01	0.00	0.00
540000	0.005	15.424	1.154	31	0	0.000	0.405	-0.027	-97.38	-132.50	0.00	1.92
541000	0.010	51.364	0.511	36	0	0.000	0.422	1.306	-97.88	-151.95	0.00	-0.65
542000	0.008	11.754	0.650	39	0	0.000	0.540	1.520	-103.58	-163.96	0.00	-1.58
543000	0.001	14.265	0.406	31	0	0.000	0.528	0.710	-95.10	-132.49	-0.00	0.00
544000	0.040	33.970	0.225	33	0	0.000	0.542	-0.194	-99.82	-140.18	-0.00	0.00
545000	0.000	3.929	0.375	42	0	0.000	0.440	1.226	-99.07	-176.19	0.00	-1.76
546000	0.001	10.844	0.536	38	0	0.000	0.414	0.810	-96.49	-159.93	0.00	3.25
547000	0.003	5.216	0.745	41	0	0.000	0.496	0.195	-95.42	-172.09	-0.00	-0.69
548000	0.033	20.212	0.880	34	0	0.000	0.374	0.426	-96.01	-144.09	0.00	-0.17
549000	0.005	19.075	0.592	30	0	0.000	0.455	0.570	-96.20	-128.69	0.01	0.00
550000	0.048	11.782	0.721	38	0	0.000	0.558	0.832	-102.70	-159.93	-0.00	1.85
551000	0.004	34.757	1.677	36	0	0.000	0.355	1.983	-100.20	-151.96	-0.00	0.48
552000	0.000	49.099	1.419	41	0	0.000	0.428	1.704	-97.61	-172.11	-0.00	0.00
553000	0.020	30.009	0.627	38	0	0.000	0.458	0.781	-94.47	-159.93	-0.00	0.00
554000	0.003	36.842	1.361	35	0	0.000	0.433	1.316	-102.38	-148.00	-0.00	0.69
555000	0.002	217.054	0.519	35	0	0.000	0.478	0.584	-102.06	-148.01	0.00	0.69
556000	0.004	34.612	0.736	27	0	0.000	0.541	1.044	-103.00	-117.49	0.00	0.00
557000	0.102	19.785	0.456	35	0	0.000	0.439	0.474	-100.67	-148.01	0.00	-0.61
558000	0.001	57.793	0.658	40	0	0.000	0.555	0.631	-103.85	-168.03	0.00	-0.06
