File,Species_FullName,Species,Genus,Broad_Geographic,Geographic,DistribArea_num,DistribArea_Clust,AcousticClust,Overall_Sympatry,WithinGenus_Sympatry,WithinGeo_Sympatry,Within_DistArea_Sympatry,WithinAcClust_Sympatry,BodySize,BodyMass,n.pulses,drum_duration,pulseRateMedian,pulseRateDeviation,interval_min,interval_max,interv1_intervMax,intervL_intervMax,interval_slope_lm2_ordre_coefa,interval_nPVI,MeanAcc,drum_peak_F,Amp_pulses_min,Amp_pulses_first,Amp_pulses_last,Amp_pulses_Q25,Amp_pulses_Q75,Amp_pulses_IQR,nPAVI,Amp_slope_lm2_ordre_coefa,n_seq,interval_seq_median
Dendrocopos_minor_129193.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,-0.133376443,-0.103671039,-0.43854428,0.007767297,0.689421384,-0.342462565,0.328831048,0.87514705,-0.107302204,-0.40392255,-0.371626451,2.20841099,0.780359384,-0.318433023,0.672307825,1.672083392,0.996151491,-1.373033292,-0.611777238,0.158868426,-0.252345907,-1.14E-16
Dendrocopos_minor_129377.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,0.220053123,0.061837487,-0.199125288,0.103304549,0.390243939,-0.459494921,0.318156372,0.625796468,-0.231145689,-0.428771427,-0.350418141,0.588157339,0.220879757,-0.76507758,1.089001553,1.066769737,0.503604846,-0.974087564,-0.566491838,0.20514648,-0.252345907,-1.14E-16
Dendrocopos_minor_135278.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,0.485125298,0.446384743,-0.616489887,0.158122499,0.923295623,-0.371910267,0.271681178,0.851992251,-0.219194568,-0.41110931,-0.370284145,1.122347947,0.623599758,-0.443577587,0.640118577,0.65111356,0.493669061,-0.45601053,-0.479889344,0.240571766,-0.252345907,-1.14E-16
Dendrocopos_minor_142515.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,1.10362704,0.313411519,0.692461474,-0.022761437,-0.326029759,-0.557229563,0.10615003,0.87514705,-0.199684364,-0.406086001,-0.393146382,0.264810647,-0.281402848,-1.166060529,0.366240641,0.765941036,0.288274848,-0.753914801,-0.478351528,0.247696669,-0.252345907,-1.14E-16
Dendrocopos_minor_150512.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,-0.751878184,-0.70397887,0.239654755,0.035072295,-0.079359408,-0.508121476,0.180337425,0.524496228,-0.22582744,-0.267600167,-0.335256216,1.47392089,-0.01726464,-0.955193347,-0.423232892,-1.228877291,-0.567298091,1.131655861,-0.259416624,-0.268722847,-0.252345907,-1.14E-16
Dendrocopos_minor_150529.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,-0.751878184,-0.716581625,0.329975531,0.005951676,-0.126573265,-0.548879869,0.340350227,0.87514705,-0.188420433,-0.429874995,-0.409887204,1.437301192,0.287243707,-0.538070117,1.456729965,-0.174738805,0.476205859,0.575032068,-0.631621743,0.144843014,-0.252345907,-1.14E-16
Dendrocopos_minor_153193.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,0.485125298,0.227963186,-0.11420392,-0.024562668,0.371352841,-0.454434089,0.38427883,0.87514705,-0.188569822,-0.431777812,-0.367051811,3.509171722,-0.26286065,-1.151257896,0.862086629,1.289941515,0.845018407,-1.002325765,-0.431428914,0.218907867,-0.252345907,-1.14E-16
Dendrocopos_minor_170181.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,0.661840082,0.140760787,0.412585366,0.058496886,-0.228787596,-0.532196762,0.222768709,0.87514705,-0.19648744,-0.427149005,-0.385829727,0.349043803,0.904260071,0.197440578,0.434910753,1.042352292,0.439016813,-0.991250268,-0.551278554,0.239293766,-0.252345907,-1.14E-16
Dendrocopos_minor_171084.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,0.396767907,-0.082762466,0.640340248,-0.009129504,-0.370791861,-0.540832741,0.127543631,0.87514705,-0.176021146,-0.40427964,-0.40204207,0.067279696,1.677006513,1.114120984,0.784625716,1.22283055,0.755534991,-0.984029443,-0.644815943,0.27391398,-0.252345907,-1.14E-16
Dendrocopos_minor_171122.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,1.10362704,0.453017911,0.319864834,0.028400831,-0.087925923,-0.522108435,0.177704126,0.87514705,-0.205630047,-0.428028189,-0.383753322,0.493390112,0.375548265,-0.641602401,-0.261735999,0.793718091,0.454383499,-0.665503546,-0.087306521,0.269336869,-0.252345907,-1.14E-16
Dendrocopos_minor_180283.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,0.661840082,0.567702734,-0.563928762,0.0740554,0.879749585,-0.3634542,0.371535821,0.87514705,-0.204285546,-0.404706278,-0.36354476,-0.175366742,-0.806905569,-1.585580594,0.207054733,1.324370823,0.856644865,-1.037204723,-0.15837641,0.222618823,-0.252345907,-1.14E-16
Dendrocopos_minor_201623.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,1.10362704,0.465199718,0.352346943,-0.178710647,-0.128729577,-0.45781271,0.561890408,0.845808065,-0.180204038,-0.385814414,-0.344738919,0.437158838,0.835439203,0.669529451,0.575691008,0.947966284,0.673984585,-0.697195421,-0.227803565,0.26909283,-0.252345907,-1.14E-16
Dendrocopos_minor_204364.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,0.220053123,-0.116449589,0.334018801,0.141316427,-0.109562811,-0.558777243,0.526223979,0.671319379,-0.209977267,-0.394731102,-0.326699779,0.309695129,0.406792958,-0.527933908,0.491628128,0.659059211,0.235305786,-0.658186949,-0.268724241,0.204398483,-0.252345907,-1.14E-16
Dendrocopos_minor_213204.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,-0.398448618,-0.577245252,0.77722602,0.107806255,-0.641043515,-0.570828816,0.159167478,0.87514705,-0.149579292,-0.351775945,-0.427907267,0.706877058,1.194708863,0.224849264,1.340990835,0.651832749,0.522207633,-0.43569703,-0.46817823,0.275185726,-0.252345907,-1.14E-16
Dendrocopos_minor_234155.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,0.131695732,-0.23564325,0.593132658,0.100845735,-0.394440192,-0.585182418,0.465795858,0.620280847,-0.228591137,-0.363499582,-0.32053373,0.208679171,0.656960137,-0.33736801,1.313276937,1.323382149,0.856866952,-1.035789702,-0.483529112,0.213180149,-0.252345907,-1.14E-16
Dendrocopos_minor_234544.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,-0.045019051,-0.207018207,0.068724103,0.069325429,0.193480946,-0.504352314,0.561890408,0.690509639,-0.188719211,-0.439532451,-0.328819635,0.1782433,0.415613838,-0.609617197,0.460542505,0.656883005,0.240702025,-0.651422909,-0.541119334,0.16296567,-0.252345907,-1.14E-16
Dendrocopos_minor_26681.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,0.308410515,-0.019335844,0.215554549,0.065334438,0.097339973,-0.544044463,0.561890408,0.746213348,-0.216356177,-0.442462984,-0.337626039,0.726625792,-0.158869275,-1.068239357,0.637595571,0.785658928,0.535492267,-0.594998804,-0.19708708,0.210577579,-0.252345907,-1.14E-16
Dendrocopos_minor_277517.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,0.57348269,0.236342461,-0.024652226,0.143676355,0.157703082,-0.501204824,0.246771496,0.762642801,-0.22745578,-0.457594208,-0.372746277,0.233410471,-0.421876572,-1.278203709,0.825044187,0.771302642,0.042229251,-0.94366448,-0.387810913,0.24311169,-0.252345907,-1.14E-16
Dendrocopos_minor_307785.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,0.131695732,-0.216029909,0.516625812,0.088579024,-0.266203543,-0.581664949,0.391603776,0.776187217,-0.220180536,-0.414245866,-0.360099149,0.33583656,0.527161122,0.037754813,0.015019452,0.39739751,0.523220066,-0.113291259,-0.316736012,0.152229059,-0.252345907,-1.14E-16
Dendrocopos_minor_310709.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,0.04333834,0.012582734,-0.437551465,0.230778456,0.56457422,-0.412862903,0.393647261,0.652032604,-0.253255261,-0.390684005,-0.343758195,3.243883692,-0.222986947,-1.119425866,0.709196806,0.560281468,0.043506262,-0.675945303,-0.264157449,0.153034815,-0.252345907,-1.14E-16
Dendrocopos_minor_312823.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,-0.133376443,-0.323031346,0.298015765,0.050066629,0.031172137,-0.546369854,0.561890408,0.691357107,-0.187524099,-0.462485959,-0.324552925,0.277523865,1.041630522,0.694778822,0.257194656,1.058085981,0.783540948,-0.754935436,-0.669744678,0.167324154,-0.252345907,-1.14E-16
Dendrocopos_minor_313379.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,0.750197473,0.228154611,0.35129987,-0.042917638,-0.240967715,-0.482395281,0.561890408,0.609020786,-0.172883977,-0.31960799,-0.319207748,1.345162317,1.65943015,0.598051952,1.299191021,1.151726561,0.453265856,-1.118923147,-0.423719254,0.312073874,-0.252345907,-1.14E-16
Dendrocopos_minor_314610.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,0.131695732,-0.052778128,-0.071490218,0.196268178,0.204268209,-0.484648006,0.504330068,0.87514705,-0.200998988,-0.417951472,-0.35769299,-0.133883776,1.148764812,0.205650933,0.753446956,0.988771681,0.58599715,-0.81421272,-0.571422344,0.212513955,-0.252345907,-1.14E-16
Dendrocopos_minor_329937.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,0.131695732,-0.16747678,0.37171148,-0.049491047,-0.102187179,-0.501265672,0.22409363,0.87514705,-0.17243581,-0.388644951,-0.388138349,5.164634445,-0.096477083,-1.018430335,0.290857115,-0.044300539,0.374007712,0.334134565,-0.448941122,0.138563254,-0.252345907,-1.14E-16
Dendrocopos_minor_42422.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,0.131695732,-0.210161152,0.486140329,0.112761343,-0.204261157,-0.579236056,0.345921581,0.801111726,-0.220972297,-0.421137315,-0.371843515,1.406268357,0.136779108,-0.268333966,-0.493930262,0.728869838,0.661514194,-0.429490854,-0.506047479,0.142224025,-0.252345907,-1.14E-16
Dendrocopos_minor_54144.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,-0.221733835,-0.581313019,1.413033403,0.121836834,-0.876862611,-0.678879004,0.243585856,0.87514705,-0.220718336,-0.393754047,-0.433106154,1.570252144,-0.138880166,-1.052281623,1.116508965,-0.118881223,0.315055327,0.384578355,-0.237109993,0.084073316,-0.252345907,-1.14E-16
Dendrocopos_minor_95101.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,0.661840082,0.107579488,0.537481432,-0.03190028,-0.313167803,-0.505956452,0.561890408,0.570773989,-0.194844161,-0.336961718,-0.308836037,0.092906544,0.788198697,0.007815932,1.391098486,0.206435691,0.288020705,-0.046786262,-0.287773725,0.267950287,-0.252345907,-1.14E-16
Dendrocopos_minor_98167.wav,Dryobates_minor,Dryob_min,Dryobates,Old_world,Palearctic,21677727.34,DA7,3,8,0,8,2,2,15,20.5,0.220053123,-0.092335224,0.221229305,0.272209346,-0.20371234,-0.534349549,0.040688716,0.87514705,-0.248624202,-0.407652301,-0.419314473,1.835988871,-0.301553825,-1.182147485,0.111689261,0.526523729,0.644160281,-0.186593423,-0.388971016,0.125059979,-0.252345907,-1.14E-16
Picoides_nuttallii_125258.wav,Dryobates_nuttallii,Dryob_nut,Dryobates,New_World,Nearctic,343806.83,DA1,4,12,2,12,2,4,18,37.5,-0.48680601,-0.469371058,-0.104965616,0.174582443,0.180484118,-0.484928323,0.151331116,0.847755308,-0.246383367,-0.418617385,-0.420621172,0.423342941,0.560409816,-0.494023469,1.264235229,1.017081361,0.461587549,-0.942518459,-0.685803196,0.085140849,-0.252345907,-1.14E-16
Picoides_nuttallii_161351.wav,Dryobates_nuttallii,Dryob_nut,Dryobates,New_World,Nearctic,343806.83,DA1,4,12,2,12,2,4,18,37.5,0.57348269,0.189927678,0.220841897,-0.265198219,0.053660767,-0.274434854,0.561890408,-0.189906794,-0.130606888,-0.295452156,-0.241780249,0.05601874,-0.834487291,-1.607599673,-0.131164343,-0.719848163,-0.40902994,0.605845519,0.317231211,0.191652733,-0.252345907,-1.14E-16
Picoides_nuttallii_212126.wav,Dryobates_nuttallii,Dryob_nut,Dryobates,New_World,Nearctic,343806.83,DA1,4,12,2,12,2,4,18,37.5,-0.663520793,-0.632098834,0.164572163,0.002758434,-0.24593181,-0.493250062,-0.212127608,0.538456444,-0.465427983,-0.354893403,-0.468053242,0.603119612,-0.695821247,-1.496899604,-0.010217683,-0.558546622,-1.282242259,-0.247432926,-0.23214775,-0.321305924,-0.252345907,-1.14E-16
Picoides_nuttallii_227942.wav,Dryobates_nuttallii,Dryob_nut,Dryobates,New_World,Nearctic,343806.83,DA1,4,12,2,12,2,4,18,37.5,-0.045019051,-0.351210853,0.622186075,0.197318175,-0.517209478,-0.586101404,0.184477268,0.87514705,-0.244291921,-0.354530676,-0.411836866,0.39260803,-0.685478269,-0.758249948,0.461475518,-0.796037308,0.478796338,1.362393919,0.68875317,0.148278609,-0.252345907,-1.14E-16
Picoides_nuttallii_50150.wav,Dryobates_nuttallii,Dryob_nut,Dryobates,New_World,Nearctic,343806.83,DA1,4,12,2,12,2,4,18,37.5,0.04333834,-0.227452701,0.344164409,0.113215476,-0.147423367,-0.557175784,0.350311563,0.790320123,-0.241154752,-0.420857935,-0.369385417,0.095775958,-1.071565366,-1.796864172,0.560458726,0.463447864,0.380112994,-0.303212504,-0.097904095,0.084789598,-0.252345907,-1.14E-16
Picoides_nuttallii_50158.wav,Dryobates_nuttallii,Dryob_nut,Dryobates,New_World,Nearctic,343806.83,DA1,4,12,2,12,2,4,18,37.5,-0.133376443,-0.348257367,0.351911271,0.263431657,-0.259996054,-0.567634545,0.507055286,0.709587837,-0.241304141,-0.379590443,-0.326792007,1.004047122,-0.61238458,-1.430290327,0.76324542,0.63724238,0.746454947,-0.250490782,-0.306344525,0.058163032,-0.252345907,-1.14E-16
Picoides_nuttallii_50161.wav,Dryobates_nuttallii,Dryob_nut,Dryobates,New_World,Nearctic,343806.83,DA1,4,12,2,12,2,4,18,37.5,1.015269648,0.072919928,1.316036398,-0.031879234,-0.809462936,-0.634107913,0.249001648,0.87514705,-0.205764497,-0.387584067,-0.384264833,0.211754531,-0.458225503,-1.307221837,1.407226202,0.281435447,0.496989773,0.013799955,-0.402072838,0.274533751,-0.252345907,-1.14E-16
Picoides_nuttallii_50166.wav,Dryobates_nuttallii,Dryob_nut,Dryobates,New_World,Nearctic,343806.83,DA1,4,12,2,12,2,4,18,37.5,1.10362704,0.068471206,1.511175529,-0.050233307,-1.005714291,-0.656578212,0.146575509,0.87514705,-0.204524568,-0.40634335,-0.40199891,0.529334651,-0.567927966,-1.394799661,1.314982663,0.464815951,0.388354958,-0.298812887,-0.116982946,0.268615553,-0.252345907,-1.14E-16
Picoides_nuttallii_6914.wav,Dryobates_nuttallii,Dryob_nut,Dryobates,New_World,Nearctic,343806.83,DA1,4,12,2,12,2,4,18,37.5,0.838554865,0.371598708,0.092406671,0.08328259,0.06199072,-0.512033577,0.183313539,0.87514705,-0.21528207,-0.430036591,-0.385810438,0.07861898,0.292642159,-0.707788119,0.575103602,0.853214756,0.273435714,-0.87527994,-0.549709022,0.233449307,-0.252345907,-1.14E-16
Picoides_nuttallii_71383.wav,Dryobates_nuttallii,Dryob_nut,Dryobates,New_World,Nearctic,343806.83,DA1,4,12,2,12,2,4,18,37.5,-0.045019051,-0.351166517,0.636422187,0.140503718,-0.472729487,-0.59003573,0.32784501,0.87514705,-0.213529737,-0.411873282,-0.388914674,0.580715005,-0.915410671,-1.521145028,1.479802516,-0.565726189,0.504534542,1.090378551,-0.305082481,0.18453345,-0.252345907,-1.14E-16
Picoides_nuttallii_72384.wav,Dryobates_nuttallii,Dryob_nut,Dryobates,New_World,Nearctic,343806.83,DA1,4,12,2,12,2,4,18,37.5,0.131695732,-0.25092596,0.658252441,0.101188452,-0.428760541,-0.577464385,0.561890408,0.58423391,-0.2174019,-0.399116185,-0.30258609,0.02545296,-0.162855474,-1.071421624,0.655470181,1.04398908,0.135015708,-1.219389655,-0.376120812,0.165487465,-0.252345907,-1.14E-16
Picoides_nuttallii_72387.wav,Dryobates_nuttallii,Dryob_nut,Dryobates,New_World,Nearctic,343806.83,DA1,4,12,2,12,2,4,18,37.5,0.04333834,-0.278111122,0.595877315,-0.044770555,-0.409010148,-0.531296471,0.305534398,0.87514705,-0.170792531,-0.396765582,-0.373327457,0.090037132,0.768689345,0.13882507,0.030623845,0.936814095,0.663230999,-0.691093894,-0.536100105,0.144030856,-0.252345907,-1.14E-16
Picoides_nuttallii_72389.wav,Dryobates_nuttallii,Dryob_nut,Dryobates,New_World,Nearctic,343806.83,DA1,4,12,2,12,2,4,18,37.5,-0.398448618,-0.502199586,0.363381092,0.041861276,-0.11216751,-0.503796154,0.561890408,0.311205486,-0.165713305,-0.416330287,-0.236649688,-0.165715199,-0.256281536,-1.146005649,1.400174189,1.250299916,0.381890934,-1.296615882,-0.532597243,0.089579082,-0.252345907,-1.14E-16
Picoides_nuttallii_89917.wav,Dryobates_nuttallii,Dryob_nut,Dryobates,New_World,Nearctic,343806.83,DA1,4,12,2,12,2,4,18,37.5,-0.045019051,-0.347077075,0.61108142,0.154512484,-0.314629094,-0.59887747,0.309098705,0.846033929,-0.222107654,-0.450208087,-0.391518116,0.113112251,0.078229721,-0.878958155,0.920868521,0.985953329,0.255400013,-1.05649811,-0.543678801,0.153904196,-0.252345907,-1.14E-16
Picoides_pubescens_107288.wav,Dryobates_pubescens,Dryob_pub,Dryobates,New_World,Nearctic,12860756.06,DA6,4,17,2,17,2,5,16,27,-0.575163401,-0.433821468,-0.476549899,-0.009272882,0.77018621,-0.383705912,0.306782965,0.87514705,-0.116564322,-0.436742382,-0.388487315,1.58646472,0.437880951,-0.591840884,1.302246635,0.894567808,1.018922111,-0.373177414,-0.49100404,0.104426572,-0.252345907,-1.14E-16
Picoides_pubescens_107301.wav,Dryobates_pubescens,Dryob_pub,Dryobates,New_World,Nearctic,12860756.06,DA6,4,17,2,17,2,5,16,27,-0.310091226,-0.150528016,-0.697847893,0.068079943,0.742895464,-0.167959965,-0.462573635,0.87514705,-0.103567479,-0.324048042,-0.445956126,1.375556505,0.19183244,-0.788266675,0.803195266,-0.427596522,-0.685371521,0.030884554,-0.058252655,0.26238334,-0.252345907,-1.14E-16
Picoides_pubescens_112007.wav,Dryobates_pubescens,Dryob_pub,Dryobates,New_World,Nearctic,12860756.06,DA6,4,17,2,17,2,5,16,27,-0.133376443,-0.071811845,-0.565345479,0.228901588,0.612603749,-0.304459827,0.043248063,0.87514705,-0.146740901,-0.340093581,-0.393917892,-0.148665305,0.737641811,-0.352535376,0.739250461,0.635884795,0.782965593,-0.221623439,-0.679669334,0.188434789,-0.252345907,-1.14E-16
Picoides_pubescens_133117.wav,Dryobates_pubescens,Dryob_pub,Dryobates,New_World,Nearctic,12860756.06,DA6,4,17,2,17,2,5,16,27,0.220053123,0.217395628,-0.557805733,0.045248131,0.765969869,-0.358471202,0.055969611,0.818486636,-0.211142501,-0.427915909,-0.390415247,0.362342909,-0.4777031,-1.32277122,0.671469265,0.670731543,0.239076346,-0.670138947,-0.122162749,0.165872825,-0.252345907,-1.14E-16
Picoides_pubescens_134879.wav,Dryobates_pubescens,Dryob_pub,Dryobates,New_World,Nearctic,12860756.06,DA6,4,17,2,17,2,5,16,27,-0.48680601,-0.264371859,-0.826130367,0.140500211,1.164520979,-0.290013105,0.100381668,0.87514705,-0.206332175,-0.444018737,-0.404979897,0.355681834,-0.850482019,-1.620368606,1.106546203,1.040929888,0.502587791,-0.942177572,-0.458241344,-0.061897036,-0.252345907,-1.14E-16
Picoides_pubescens_135766.wav,Dryobates_pubescens,Dryob_pub,Dryobates,New_World,Nearctic,12860756.06,DA6,4,17,2,17,2,5,16,27,-0.48680601,-0.436814732,-0.262836443,0.282507253,0.241437077,-0.424162674,0.01016375,0.87514705,-0.243544976,-0.406499868,-0.440042816,1.131670695,0.118359436,-0.846921746,1.039624126,1.165062993,0.692933143,-0.957554455,-0.639143049,-0.023750922,-0.252345907,-1.14E-16
Picoides_pubescens_138379.wav,Dryobates_pubescens,Dryob_pub,Dryobates,New_World,Nearctic,12860756.06,DA6,4,17,2,17,2,5,16,27,-0.663520793,-0.385025314,-0.895801977,-0.006314202,1.153011883,-0.203168997,-0.114152983,0.87514705,-0.089674301,-0.383202403,-0.432595892,1.057985606,-0.951175413,-1.700754297,1.522591138,1.285467866,1.006500155,-0.876584467,-0.489576687,-0.203826046,-0.252345907,-1.14E-16
Picoides_pubescens_148976.wav,Dryobates_pubescens,Dryob_pub,Dryobates,New_World,Nearctic,12860756.06,DA6,4,17,2,17,2,5,16,27,-0.48680601,-0.301222962,-0.705877428,0.06912374,1.083088166,-0.350073184,0.376156514,0.87514705,-0.223780811,-0.430795575,-0.374189295,0.1483303,0.426846392,-0.600650008,1.350977849,1.401630733,0.688367546,-1.260014739,-0.686659291,0.089660836,-0.252345907,-1.14E-16
Picoides_pubescens_162803.wav,Dryobates_pubescens,Dryob_pub,Dryobates,New_World,Nearctic,12860756.06,DA6,4,17,2,17,2,5,16,27,-0.575163401,-0.426016083,-0.506142575,-0.010839026,0.832574093,-0.377191584,0.27498419,0.87514705,-0.153762184,-0.429749825,-0.392489505,-0.091156241,-0.655793739,-1.464944788,1.210549712,0.708684241,0.129530868,-0.799581539,-0.508818839,-0.028477809,-0.252345907,-1.14E-16
Picoides_pubescens_167833.wav,Dryobates_pubescens,Dryob_pub,Dryobates,New_World,Nearctic,12860756.06,DA6,4,17,2,17,2,5,16,27,-0.840235576,-0.543552176,-0.915641953,0.11220568,1.17640321,-0.257380654,0.43846476,0.87514705,0.226068324,-0.26167259,-0.360803213,0.154271503,1.135371262,0.010187732,1.552490688,0.737180078,0.649938557,-0.448604736,-0.720349069,0.29019941,-0.252345907,-1.14E-16
Picoides_pubescens_173585.wav,Dryobates_pubescens,Dryob_pub,Dryobates,New_World,Nearctic,12860756.06,DA6,4,17,2,17,2,5,16,27,-0.221733835,0.003391971,-0.898621857,0.409534466,0.438379676,0.027516963,-1.220500113,0.87514705,-0.059399125,-0.286024761,-0.525597486,0.011747411,-0.868211812,-1.63452268,1.092052851,0.468521228,0.528088723,-0.199584132,-0.451955454,0.06786788,-0.252345907,-1.14E-16
Picoides_pubescens_192207.wav,Dryobates_pubescens,Dryob_pub,Dryobates,New_World,Nearctic,12860756.06,DA6,4,17,2,17,2,5,16,27,-0.310091226,-0.151446326,-0.720501769,0.121993133,0.97539677,-0.306004745,0.03292002,0.87514705,-0.202970922,-0.443808283,-0.407902675,0.580715005,-0.734890996,-1.52808982,1.07911284,0.993782478,0.647624203,-0.774718376,-0.468260529,0.01439783,-0.252345907,-1.14E-16
Picoides_pubescens_201158.wav,Dryobates_pubescens,Dryob_pub,Dryobates,New_World,Nearctic,12860756.06,DA6,4,17,2,17,2,5,16,27,-0.398448618,-0.386261923,-0.203958322,0.231664403,0.302965738,-0.445473787,0.216235619,0.87514705,-0.200745026,-0.407113078,-0.401581731,0.375734519,-0.077478242,-1.003263154,0.919364116,0.710572871,-0.251272563,-1.085153284,-0.52704155,0.070197484,-0.252345907,-1.14E-16
Picoides_pubescens_216747.wav,Dryobates_pubescens,Dryob_pub,Dryobates,New_World,Nearctic,12860756.06,DA6,4,17,2,17,2,5,16,27,-0.221733835,-0.009388639,-0.915910801,0.360648689,0.792256894,-0.202832031,-0.495506158,0.87514705,-0.230398744,-0.403022963,-0.457354241,0.640982189,-0.576538559,-1.401673681,0.764822098,0.673973118,0.359538757,-0.584655122,-0.460886255,0.044330837,-0.252345907,-1.14E-16
Picoides_pubescens_251303.wav,Dryobates_pubescens,Dryob_pub,Dryobates,New_World,Nearctic,12860756.06,DA6,4,17,2,17,2,5,16,27,-0.751878184,-0.52895632,-0.654177005,-0.024319441,1.002520426,-0.326461428,0.276165916,0.87514705,-0.008774179,-0.415320776,-0.394704532,-0.538347126,0.504203504,-0.538894171,0.792546985,1.434426296,0.58298911,-1.379838949,-0.680782789,-0.133485588,-0.252345907,-1.14E-16
Picoides_pubescens_30793.wav,Dryobates_pubescens,Dryob_pub,Dryobates,New_World,Nearctic,12860756.06,DA6,4,17,2,17,2,5,16,27,-0.751878184,-0.588135338,-0.259848545,-0.505467152,0.487989888,-0.264353106,0.561890408,0.656640808,0.665974127,-0.224072342,-0.290905997,0.181328679,-1.053019634,-1.782058718,-0.414009246,-1.151616946,0.747776123,2.011938512,-0.178196955,-0.871919834,-0.252345907,-1.14E-16
Picoides_pubescens_33614.wav,Dryobates_pubescens,Dryob_pub,Dryobates,New_World,Nearctic,12860756.06,DA6,4,17,2,17,2,5,16,27,-0.133376443,-0.04904067,-0.590010065,0.061304226,0.544993657,-0.332283463,-0.225797993,0.87261435,-0.241005363,-0.413614113,-0.437823312,-0.133883776,0.460145104,-0.574066934,1.133535089,1.215806124,0.859294674,-0.89798847,-0.635259514,0.150692067,-0.252345907,-1.14E-16
Picoides_pubescens_44905.wav,Dryobates_pubescens,Dryob_pub,Dryobates,New_World,Nearctic,12860756.06,DA6,4,17,2,17,2,5,16,27,-0.48680601,-0.281136475,-0.766538047,0.072435285,1.18417494,-0.314781271,0.37851046,0.87514705,-0.132548946,-0.429655614,-0.372409953,1.021902137,0.395800716,-0.625434436,1.244691894,1.541011684,0.991970196,-1.210443991,-0.718584567,0.050309532,-0.252345907,-1.14E-16
Picoides_pubescens_50577.wav,Dryobates_pubescens,Dryob_pub,Dryobates,New_World,Nearctic,12860756.06,DA6,4,17,2,17,2,5,16,27,-0.398448618,-0.206281317,-0.791013632,0.214543041,1.009972123,-0.307000045,0.144935945,0.87514705,-0.22148022,-0.40733629,-0.396363216,0.036501315,-0.338828659,-1.211904783,1.545757534,1.543146791,0.878857972,-1.297258977,-0.59388898,0.081552889,-0.252345907,-1.14E-16
