state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
284000	0.008	21.476	0.407	38	0	0.000	0.262	3.951	-84.33	-159.93	0.00	-1.53
285000	0.002	27.006	0.957	41	0	0.000	0.348	2.937	-87.29	-172.11	-0.00	0.00
286000	0.000	184.535	0.730	43	0	0.000	0.256	2.834	-88.19	-180.34	-0.00	0.27
287000	0.011	6.568	0.507	35	0	0.000	0.366	2.261	-84.95	-147.99	0.00	-0.54
288000	0.081	79.177	1.661	36	0	0.000	0.216	3.516	-87.14	-151.97	-0.00	0.00
289000	0.003	31.492	0.567	38	0	0.000	0.530	3.526	-93.45	-159.94	0.00	0.00
290000	0.000	4.481	0.671	40	0	0.000	0.206	2.683	-81.09	-168.02	0.00	-0.69
291000	0.020	43.084	2.217	43	0	0.000	0.186	2.610	-95.07	-180.34	0.00	-4.09
292000	0.014	34.175	0.776	41	0	0.000	0.214	3.617	-88.21	-172.12	0.00	-0.53
293000	0.014	82.012	1.033	50	0	0.000	0.306	3.180	-93.68	-209.86	0.00	0.00
294000	0.001	36.032	0.768	49	0	0.000	0.352	2.156	-91.01	-205.57	-0.00	0.00
295000	0.003	12.877	0.616	49	0	0.000	0.350	3.100	-78.33	-205.56	0.00	-0.96
296000	0.003	34.815	1.186	41	0	0.000	0.257	1.265	-89.98	-172.11	0.00	0.00
297000	0.017	8.980	1.065	38	0	0.000	0.290	3.663	-82.28	-159.94	0.00	-1.88
298000	0.052	7.724	0.687	35	0	0.000	0.327	2.943	-85.26	-148.00	0.00	-2.74
299000	0.024	23.075	0.634	37	0	0.000	0.277	3.712	-88.56	-155.93	-0.00	0.69
300000	0.005	11.355	0.642	41	0	0.000	0.335	3.684	-90.13	-172.09	-0.00	0.00
301000	0.001	17.666	0.661	35	0	0.000	0.341	2.695	-87.24	-148.00	0.00	-0.01
302000	0.137	20.700	1.671	40	0	0.000	0.237	3.278	-86.34	-168.02	0.00	0.00
303000	0.074	142.063	0.822	33	0	0.000	0.309	3.100	-90.36	-140.21	0.00	0.00
304000	0.004	16.241	0.898	36	0	0.000	0.256	1.476	-86.17	-151.96	0.00	0.00
305000	0.007	34.949	1.806	42	0	0.000	0.053	2.880	-78.15	-176.22	0.00	-1.91
306000	0.118	26.215	1.587	47	0	0.000	0.219	2.277	-86.04	-197.08	-0.00	0.00
307000	0.034	47.004	0.627	40	0	0.000	0.290	1.522	-85.32	-168.03	0.00	-1.14
308000	0.166	104.017	1.081	28	0	0.000	0.331	2.934	-93.22	-121.22	-0.00	0.11
309000	0.001	88.124	1.081	37	0	0.000	0.278	2.338	-86.31	-155.94	0.00	0.00
310000	0.031	23.736	0.939	37	0	0.000	0.249	4.244	-87.36	-155.93	0.00	0.00
311000	0.019	40.567	0.296	37	0	0.000	0.332	1.895	-81.43	-155.95	0.00	0.00
312000	0.013	23.850	1.331	33	0	0.000	0.285	3.179	-86.03	-140.19	-0.00	1.18
313000	0.052	26.463	1.687	31	0	0.000	0.103	3.084	-82.79	-132.51	-0.00	-0.69
314000	0.040	9.885	0.639	34	0	0.000	0.326	3.070	-85.72	-144.08	0.00	1.89
315000	0.014	47.702	1.159	41	0	0.000	0.231	2.729	-85.18	-172.11	0.00	0.00
316000	0.148	85.762	0.779	31	0	0.000	0.242	3.822	-88.84	-132.51	0.03	0.00
317000	0.089	147.375	1.696	36	0	0.000	0.305	3.279	-90.90	-151.97	0.04	0.00
318000	0.006	14.680	0.447	36	0	0.000	0.310	3.305	-78.19	-151.95	-0.00	1.82
319000	0.001	15.817	0.787	37	0	0.000	0.358	3.071	-83.99	-155.93	0.00	-2.64
320000	0.003	95.169	1.795	34	0	0.000	0.247	2.945	-92.00	-144.09	0.03	0.00
321000	0.053	75.208	0.858	36	0	0.000	0.262	2.388	-80.98	-151.96	0.00	0.00
322000	0.014	14.620	1.010	34	0	0.000	0.354	1.954	-83.10	-144.08	0.00	4.90
323000	0.020	47.801	0.599	41	0	0.000	0.343	2.812	-81.98	-172.10	-0.00	-0.69
324000	0.004	10.439	0.614	36	0	0.000	0.342	3.723	-85.39	-151.95	0.00	-1.61
325000	0.032	461.201	1.371	31	0	0.000	0.273	3.355	-85.19	-132.52	0.00	-1.79
326000	0.005	36.733	2.047	35	0	0.000	0.261	3.250	-89.74	-148.01	-0.00	0.00
327000	0.059	85.317	1.075	44	0	0.000	0.136	4.367	-92.12	-184.51	0.00	-1.52
328000	0.007	16.898	0.672	39	0	0.000	0.216	2.697	-74.83	-163.97	-0.00	0.00
329000	0.018	33.957	0.756	34	0	0.000	0.288	2.660	-89.51	-144.10	0.00	-1.04
330000	0.032	10.072	0.953	38	0	0.000	0.427	3.335	-94.05	-159.94	-0.00	1.32
331000	0.098	27.039	1.011	32	0	0.000	0.263	3.402	-91.55	-136.33	-0.00	0.00
332000	0.006	109.731	1.054	42	0	0.000	0.270	2.696	-81.34	-176.22	0.00	-1.82
333000	0.037	17.379	0.969	39	0	0.000	0.329	3.435	-87.00	-163.97	0.00	4.46
334000	0.020	17.263	0.760	30	0	0.000	0.295	2.060	-84.51	-128.69	0.00	0.00
335000	0.055	35.756	1.642	42	0	0.000	0.327	1.941	-92.19	-176.21	-0.00	-0.69
336000	0.009	34.934	1.294	32	0	0.000	0.185	3.038	-93.78	-136.33	-0.00	-0.69
337000	0.002	12.470	0.808	44	0	0.000	0.252	2.702	-87.53	-184.48	-0.00	0.00
338000	0.023	50.177	1.635	33	0	0.000	0.324	3.173	-90.02	-140.20	-0.00	0.00
339000	0.003	59.718	0.754	27	0	0.000	0.300	2.181	-85.70	-117.49	0.00	0.00
340000	0.020	209.380	1.220	35	0	0.000	0.288	1.700	-83.82	-148.02	0.00	-0.20
341000	0.113	9.557	1.174	33	0	0.000	0.218	2.857	-85.70	-140.19	-0.01	1.99
342000	0.012	41.927	1.265	37	0	0.000	0.262	1.948	-94.77	-155.94	0.00	0.87
343000	0.002	63.297	0.658	27	0	0.000	0.262	2.806	-82.97	-117.49	0.00	1.36
344000	0.030	22.933	0.478	37	0	0.000	0.344	2.819	-85.60	-155.93	-0.00	0.00
345000	0.024	58.231	0.880	35	0	0.000	0.273	2.693	-84.75	-148.00	0.00	0.69
346000	0.012	52.094	0.824	38	0	0.000	0.269	3.009	-81.50	-159.94	0.00	-0.50
347000	0.027	48.792	1.175	38	0	0.000	0.287	2.759	-89.79	-159.95	-0.00	1.38
348000	0.019	14.902	0.519	37	0	0.000	0.270	2.761	-84.61	-155.93	0.00	0.00
349000	0.011	13.578	0.750	39	0	0.000	0.275	2.984	-83.41	-163.96	0.00	0.00
350000	0.002	29.307	0.981	46	0	0.000	0.294	1.719	-91.32	-192.86	-0.00	0.00
351000	0.048	34.482	1.178	45	0	0.000	0.260	2.333	-79.28	-188.67	-0.00	0.00
352000	0.003	19.460	0.640	43	0	0.000	0.284	3.139	-88.52	-180.33	-0.00	0.69
353000	0.001	76.922	0.897	37	0	0.000	0.331	3.597	-82.14	-155.93	0.00	-0.69
354000	0.001	19.843	0.558	40	0	0.000	0.265	2.951	-81.33	-168.01	-0.00	0.00
355000	0.026	72.566	0.668	35	0	0.000	0.299	3.318	-96.41	-148.01	0.00	-0.69
356000	0.000	22.503	1.031	27	0	0.000	0.288	3.676	-86.72	-117.49	-0.00	1.89
357000	0.036	17.048	0.852	39	0	0.000	0.279	2.826	-87.87	-163.96	-0.00	0.48
358000	0.000	106.186	0.773	39	0	0.000	0.286	3.695	-84.68	-163.97	0.00	-0.52
359000	0.029	33.921	1.893	39	0	0.000	0.218	2.826	-89.53	-163.99	-0.00	0.00
360000	0.026	35.172	0.605	30	0	0.000	0.245	3.492	-89.58	-128.71	0.00	-0.16
361000	0.008	6.253	0.679	39	0	0.000	0.254	2.750	-90.77	-163.96	0.00	0.00
362000	0.037	155.082	1.652	35	0	0.000	0.370	3.339	-96.11	-148.04	0.00	0.00
363000	0.001	48.761	0.898	43	0	0.000	0.265	2.685	-88.27	-180.34	-0.00	0.00
364000	0.009	24.254	1.373	34	0	0.000	0.285	2.415	-91.02	-144.09	-0.04	0.00
365000	0.023	34.958	1.561	28	0	0.000	0.252	2.718	-86.44	-121.19	-0.00	1.40
366000	0.025	16.084	0.653	35	0	0.000	0.177	1.975	-83.86	-148.00	0.00	-0.57
367000	0.016	23.727	1.263	38	0	0.000	0.226	2.415	-85.90	-159.94	-0.00	0.00
368000	0.012	16.758	0.789	44	0	0.000	0.226	1.388	-79.96	-184.48	-0.02	0.00
369000	0.035	36.216	1.019	42	0	0.000	0.299	2.732	-87.89	-176.21	0.00	-1.05
370000	0.009	98.793	1.420	40	0	0.000	0.345	3.467	-87.27	-168.03	-0.00	0.40
371000	0.002	17.296	0.454	31	0	0.000	0.472	2.822	-92.32	-132.49	-0.00	0.33
372000	0.000	23.576	0.729	40	0	0.000	0.311	2.889	-82.47	-168.02	-0.00	0.00
373000	0.007	20.131	1.242	32	0	0.000	0.253	2.535	-81.23	-136.32	-0.01	1.78
374000	0.006	96.765	0.211	41	0	0.000	0.253	2.858	-79.37	-172.10	0.00	-0.69
375000	0.004	22.595	1.241	39	0	0.000	0.358	3.394	-93.60	-163.97	0.00	0.00
376000	0.009	83.451	0.961	36	0	0.000	0.345	3.307	-89.18	-151.96	-0.00	0.69
377000	0.017	106.996	0.616	42	0	0.000	0.220	2.704	-80.37	-176.23	0.00	-6.60
378000	0.093	18.966	0.774	32	0	0.000	0.244	3.420	-84.32	-136.33	0.00	-2.50
379000	0.030	61.896	2.245	32	0	0.000	0.183	3.134	-88.79	-136.34	0.00	0.69
380000	0.032	9.907	1.234	31	0	0.000	0.276	2.269	-88.01	-132.50	-0.00	0.69
381000	0.072	11.761	0.942	36	0	0.000	0.179	2.794	-79.15	-151.95	0.00	0.00
