state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
277000	0.023	53.952	0.882	44	0	0.000	0.382	-0.337	-98.61	-184.51	0.00	0.00
278000	0.148	148.070	3.575	43	0	0.000	0.064	-0.745	-109.24	-180.47	-0.00	0.00
279000	0.197	150.734	0.683	40	0	0.000	0.485	-0.696	-101.86	-168.05	0.00	0.00
280000	0.036	141.907	0.425	37	0	0.000	0.255	0.040	-102.92	-155.97	0.00	0.00
281000	0.023	1240.581	1.791	42	0	0.000	0.106	-0.422	-99.27	-176.32	0.00	0.00
282000	0.016	964.587	1.797	37	0	0.000	0.072	0.843	-87.36	-156.04	-0.01	0.86
283000	0.012	161.008	2.012	42	0	0.000	0.106	-0.172	-79.75	-176.23	-0.03	0.00
284000	0.031	176.042	0.952	48	0	0.000	0.069	1.120	-74.98	-201.35	-0.00	0.00
285000	0.013	64.977	1.040	42	0	0.000	0.063	0.096	-81.18	-176.25	0.00	-4.33
286000	0.017	335.939	1.990	57	0	0.000	0.065	-0.555	-82.85	-240.42	0.00	0.69
287000	0.223	233.249	1.085	35	0	0.000	0.263	1.082	-99.12	-148.07	-0.00	-0.69
288000	0.039	294.616	0.648	44	0	0.000	0.319	0.142	-94.75	-184.53	0.00	-0.69
289000	0.039	52.983	1.177	42	0	0.000	0.195	-0.072	-98.57	-176.23	0.00	-1.76
290000	0.003	152.897	1.209	48	0	0.000	0.254	0.099	-85.20	-201.35	-0.04	0.00
291000	0.066	117.334	1.614	49	0	0.000	0.051	0.344	-99.58	-205.61	-0.00	1.37
292000	0.039	40.959	1.096	37	0	0.000	0.066	0.950	-87.56	-155.96	-0.00	0.00
293000	0.030	422.381	1.081	44	0	0.000	0.096	-0.113	-77.46	-184.56	-0.00	0.00
294000	0.088	192.458	2.963	40	0	0.000	0.215	0.398	-99.52	-168.14	-0.22	0.00
295000	0.015	44.443	0.689	45	0	0.000	0.201	0.468	-88.79	-188.67	0.02	0.00
296000	0.087	63.248	1.703	41	0	0.000	0.314	-0.820	-106.61	-172.13	0.00	-1.12
297000	0.026	80.625	2.880	43	0	0.000	0.213	-1.263	-102.33	-180.37	-0.07	0.00
298000	0.002	117.229	1.242	40	0	0.000	0.368	0.839	-101.68	-168.10	-0.12	0.00
299000	0.001	44.941	1.646	49	0	0.000	0.350	0.117	-108.27	-205.59	-0.01	0.00
300000	0.026	181.964	1.662	45	0	0.000	0.137	-0.573	-89.82	-188.71	0.00	0.00
301000	0.065	115.686	1.347	42	0	0.000	0.083	-0.018	-90.84	-176.27	-0.00	1.29
302000	0.057	319.756	1.716	41	0	0.000	0.098	-0.179	-84.69	-172.16	-0.00	0.00
303000	0.043	64.877	1.203	47	0	0.000	0.106	0.039	-75.78	-197.09	-0.00	0.00
304000	0.030	815.994	0.656	41	0	0.000	0.135	-0.102	-87.80	-172.26	0.00	0.62
305000	0.036	883.346	1.509	45	0	0.000	0.127	0.492	-98.49	-188.81	-0.00	-0.69
306000	0.006	100.000	1.087	40	0	0.000	0.162	-0.565	-79.55	-168.06	0.00	-2.09
307000	0.026	753.818	1.199	46	0	0.000	0.019	0.111	-99.75	-192.99	0.00	0.37
308000	0.011	792.434	1.184	47	0	0.000	0.090	-0.402	-101.69	-197.18	0.03	0.00
309000	0.023	52.456	0.977	41	0	0.000	0.302	0.661	-92.35	-172.12	-0.04	0.00
310000	0.061	942.419	1.950	42	0	0.000	0.238	-0.882	-103.61	-176.27	0.00	0.00
311000	0.125	129.072	1.095	42	0	0.000	0.262	0.993	-97.69	-176.23	-0.00	0.00
312000	0.058	82.703	1.319	40	0	0.000	0.278	-0.487	-90.01	-168.04	0.00	4.82
313000	0.054	292.102	1.233	33	0	0.000	0.189	0.825	-94.76	-140.23	-0.00	0.00
314000	0.016	110.314	1.406	40	0	0.000	0.219	0.298	-103.10	-168.05	-0.00	0.57
315000	0.004	71.497	1.134	47	0	0.000	0.189	0.131	-97.99	-197.09	0.00	0.00
316000	0.043	92.342	1.573	45	0	0.000	0.014	0.462	-88.55	-188.71	0.00	0.00
317000	0.029	143.511	1.591	48	0	0.000	0.095	0.794	-86.12	-201.35	0.06	0.00
318000	0.014	106.727	1.031	42	0	0.000	0.220	-0.709	-94.09	-176.21	-0.00	0.00
319000	0.287	40.425	1.008	36	0	0.000	0.206	-0.632	-102.59	-151.97	-0.05	0.00
320000	0.006	175.932	0.735	48	0	0.000	0.222	-0.067	-90.30	-201.34	0.00	0.00
321000	0.095	188.831	1.619	40	0	0.000	0.073	-0.561	-93.39	-168.07	0.00	-0.08
322000	0.028	381.194	1.461	46	0	0.000	0.189	1.107	-101.78	-192.97	0.00	-1.69
323000	0.044	411.002	1.804	50	0	0.000	0.258	0.384	-102.86	-209.90	0.00	-0.69
324000	0.003	95.391	2.032	40	0	0.000	0.145	0.435	-106.98	-168.09	0.00	-3.09
325000	0.063	57.226	1.206	62	0	0.000	0.216	0.401	-97.72	-262.66	-0.05	0.00
326000	0.001	58.192	1.020	48	0	0.000	0.245	0.140	-99.47	-201.34	0.00	0.00
327000	0.007	90.872	1.001	39	0	0.000	0.147	0.283	-81.57	-164.05	0.00	-1.85
328000	0.083	1020.327	0.977	36	0	0.000	0.118	-1.505	-78.39	-152.14	0.00	0.00
329000	0.013	1133.008	0.518	38	0	0.000	0.111	-0.086	-71.81	-160.03	0.10	0.00
330000	0.026	728.007	0.812	42	0	0.000	0.107	-1.851	-82.62	-176.33	0.00	-0.12
331000	0.073	435.401	1.643	47	0	0.000	0.175	0.431	-108.82	-197.19	-0.00	0.15
332000	0.086	305.848	1.208	42	0	0.000	0.148	-1.059	-97.33	-176.28	0.00	-3.92
333000	0.000	340.990	0.353	42	0	0.000	0.235	-0.155	-93.48	-176.29	-0.00	0.00
334000	0.030	947.451	1.004	52	0	0.000	0.043	-0.497	-89.05	-218.63	-0.00	0.00
335000	0.013	224.503	0.859	44	0	0.000	0.117	1.182	-84.85	-184.55	0.00	-0.49
336000	0.011	61.188	1.258	46	0	0.000	0.252	-0.229	-91.33	-192.88	-0.00	0.00
337000	0.047	541.288	1.169	38	0	0.000	0.201	-0.743	-103.36	-160.02	-0.00	-0.69
338000	0.021	73.017	0.874	47	0	0.000	0.207	-0.702	-86.03	-197.09	0.01	0.00
339000	0.042	28.796	1.565	45	0	0.000	0.230	-0.710	-87.96	-188.68	0.00	0.00
340000	0.012	270.328	0.525	37	0	0.000	0.282	-0.039	-97.90	-155.95	0.00	-0.01
341000	0.057	77.608	1.030	42	0	0.000	0.269	0.048	-92.02	-176.22	0.00	3.76
342000	0.019	102.207	0.380	42	0	0.000	0.284	-0.427	-95.14	-176.28	0.00	0.00
343000	0.015	433.173	1.776	41	0	0.000	0.235	-0.017	-95.30	-172.15	-0.06	0.00
344000	0.044	124.188	0.670	44	0	0.000	0.101	1.080	-97.19	-184.52	-0.00	-0.69
345000	0.033	98.602	0.540	43	0	0.000	0.144	-0.228	-90.31	-180.36	-0.00	-0.69
346000	0.007	97.665	0.791	44	0	0.000	0.131	-0.313	-75.63	-184.51	-0.00	0.00
347000	0.003	108.155	1.600	42	0	0.000	0.073	1.023	-83.21	-176.24	0.01	0.00
348000	0.035	1460.705	1.377	53	0	0.000	0.018	-0.087	-96.83	-223.04	0.00	-0.79
349000	0.002	283.688	0.537	47	0	0.000	0.156	0.316	-92.76	-197.11	-0.00	1.96
350000	0.006	192.192	1.421	41	0	0.000	0.315	-0.156	-100.07	-172.16	-0.00	0.00
351000	0.216	290.735	0.871	41	0	0.000	0.221	0.183	-94.51	-172.13	0.00	0.00
352000	0.048	129.923	0.830	42	0	0.000	0.386	-0.624	-112.57	-176.22	-0.00	0.00
353000	0.097	273.111	2.595	40	0	0.000	0.209	0.440	-107.41	-168.08	-0.00	-0.69
354000	0.027	165.595	1.043	40	0	0.000	0.186	-0.412	-81.51	-168.08	0.00	-3.10
355000	0.016	236.932	0.483	43	0	0.000	0.273	0.070	-91.40	-180.37	0.00	0.00
356000	0.060	115.264	1.551	38	0	0.000	0.190	-0.741	-96.15	-159.97	0.03	0.00
357000	0.004	2237.403	0.561	30	0	0.000	0.181	0.734	-82.81	-128.82	-0.00	0.00
358000	0.012	249.014	1.180	42	0	0.000	0.061	-0.062	-83.12	-176.26	-0.00	0.00
359000	0.017	105.447	0.926	47	0	0.000	0.077	-0.404	-85.27	-197.10	0.04	0.00
360000	0.013	212.266	1.849	37	0	0.000	0.080	-0.223	-79.50	-156.01	0.00	-4.18
361000	0.013	312.648	1.865	35	0	0.000	0.018	-0.782	-83.67	-148.09	0.00	-2.86
362000	0.006	178.238	1.629	44	0	0.000	0.085	-0.066	-93.92	-184.55	0.00	0.86
363000	0.007	2201.634	0.912	36	0	0.000	0.060	-0.595	-84.65	-152.10	0.00	0.00
364000	0.032	1306.679	0.671	42	0	0.000	0.037	-0.580	-80.75	-176.35	0.00	0.00
365000	0.011	141.882	1.476	48	0	0.000	0.007	-0.390	-69.23	-201.36	0.00	-2.10
366000	0.007	98.415	1.087	44	0	0.000	0.021	-1.220	-66.29	-184.52	0.00	0.00
367000	0.047	150.538	1.624	50	0	0.000	0.059	-0.582	-82.12	-209.90	-0.00	-0.69
368000	0.005	875.116	0.797	51	0	0.000	0.065	-0.847	-89.67	-214.29	-0.00	0.29
369000	0.054	69.888	1.162	42	0	0.000	0.170	0.071	-94.43	-176.27	-0.00	0.00
370000	0.003	522.366	1.623	51	0	0.000	0.061	-0.560	-91.02	-214.31	0.00	-0.86
371000	0.009	224.154	1.857	41	0	0.000	0.029	-0.353	-94.68	-172.26	-0.05	0.00
372000	0.014	270.508	1.662	40	0	0.000	0.132	0.114	-89.86	-168.07	0.00	-1.29
373000	0.003	330.627	0.383	44	0	0.000	0.280	0.055	-93.70	-184.56	-0.00	0.00
374000	0.000	90.850	0.460	39	0	0.000	0.230	-0.897	-86.44	-163.99	0.00	4.91
375000	0.031	303.234	0.788	51	0	0.000	0.215	-0.606	-92.48	-214.20	0.00	-1.52
376000	0.014	74.797	0.828	41	0	0.000	0.377	0.041	-104.38	-172.14	-0.00	0.00
377000	0.083	168.239	2.003	47	0	0.000	0.231	-1.246	-109.50	-197.11	-0.08	0.00
378000	0.005	158.844	1.860	53	0	0.000	0.374	-0.086	-119.44	-222.83	0.04	0.00
379000	0.007	92.543	1.145	49	0	0.000	0.385	0.143	-115.90	-205.59	-0.00	0.00
380000	0.111	327.896	3.033	41	0	0.000	0.311	-0.398	-115.70	-172.17	-0.00	1.05
381000	0.001	41.390	0.421	43	0	0.000	0.353	0.066	-84.56	-180.34	0.00	3.50
382000	0.075	286.035	1.821	36	0	0.000	0.099	-0.353	-100.34	-151.99	0.00	0.00
383000	0.023	148.322	2.016	46	0	0.000	0.110	0.325	-99.18	-192.92	-0.00	0.00
384000	0.017	3440.770	1.134	42	0	0.000	0.062	-1.462	-98.51	-176.53	-0.00	0.00
385000	0.046	2227.943	2.308	43	0	0.000	0.186	-0.162	-97.82	-180.54	-0.01	0.00
386000	0.055	2616.228	2.270	46	0	0.000	0.113	-0.578	-96.77	-193.05	0.00	0.86
387000	0.042	89.765	0.935	38	0	0.000	0.267	-0.901	-103.17	-159.99	0.00	4.20
388000	0.021	434.770	1.621	51	0	0.000	0.100	0.158	-99.24	-214.27	-0.00	0.69
389000	0.009	335.129	1.425	45	0	0.000	0.074	-0.472	-79.58	-188.72	0.00	4.89
390000	0.006	185.699	0.965	33	0	0.000	0.101	-0.611	-78.18	-140.22	0.00	0.00
391000	0.023	713.697	0.889	45	0	0.000	0.033	-0.291	-75.29	-188.75	0.00	0.69
392000	0.001	307.327	1.293	50	0	0.000	0.075	-0.364	-91.97	-210.00	0.00	0.00
393000	0.017	239.355	0.774	49	0	0.000	0.140	0.046	-83.49	-205.60	0.00	0.00
394000	0.041	462.038	1.136	46	0	0.000	0.074	-0.370	-92.54	-192.96	0.00	0.00
395000	0.045	733.366	0.835	43	0	0.000	0.153	0.224	-83.38	-180.41	0.00	0.69
396000	0.012	223.465	1.059	46	0	0.000	0.179	-1.360	-106.27	-192.91	0.00	-1.47
397000	0.058	95.932	3.335	44	0	0.000	0.168	0.204	-107.48	-184.52	0.00	-0.69
398000	0.044	206.685	1.186	52	0	0.000	0.244	0.504	-104.43	-218.50	0.00	-1.42
399000	0.054	152.902	1.631	50	0	0.000	0.142	-0.436	-100.33	-209.90	-0.00	0.69
400000	0.096	273.832	0.929	48	0	0.000	0.306	0.453	-108.95	-201.36	-0.00	-0.69
401000	0.113	73.807	3.441	42	0	0.000	0.265	-0.021	-102.86	-176.24	-0.00	0.00
402000	0.061	217.801	0.958	38	0	0.000	0.294	-0.895	-100.70	-159.97	-0.00	-0.69
403000	0.019	103.859	0.490	44	0	0.000	0.168	-0.472	-86.67	-184.52	-0.00	0.00
404000	0.050	640.825	0.784	37	0	0.000	0.079	-0.623	-81.03	-156.04	-0.00	0.00
405000	0.024	340.168	1.472	40	0	0.000	0.065	-0.645	-73.59	-168.09	0.02	0.00
406000	0.001	126.696	1.967	42	0	0.000	0.141	-0.089	-83.36	-176.26	0.00	4.61
407000	0.007	337.223	0.595	34	0	0.000	0.065	-0.089	-64.18	-144.12	0.00	0.69
408000	0.024	94.209	1.566	39	0	0.000	0.058	0.019	-79.67	-164.00	0.00	-1.29
409000	0.015	102.150	1.032	46	0	0.000	0.070	0.588	-74.18	-192.89	-0.00	0.00
410000	0.018	143.896	1.440	45	0	0.000	0.071	-0.404	-67.64	-188.69	-0.00	0.00
411000	0.050	41.211	1.103	34	0	0.000	0.110	-0.261	-83.13	-144.10	0.02	0.00
412000	0.020	67.963	0.563	40	0	0.000	0.076	-0.103	-73.64	-168.05	0.00	-1.27
413000	0.006	216.207	2.872	49	0	0.000	0.042	-0.163	-75.67	-205.66	0.00	4.43
414000	0.013	198.498	2.554	37	0	0.000	0.055	-0.055	-72.90	-156.01	-0.00	0.00
415000	0.017	312.658	0.991	43	0	0.000	0.088	0.117	-68.53	-180.37	-0.00	0.00
416000	0.003	296.126	0.228	42	0	0.000	0.111	-0.096	-74.84	-176.25	-0.00	0.47
417000	0.097	89.193	0.768	44	0	0.000	0.170	0.045	-86.75	-184.51	0.00	0.00
418000	0.012	141.044	1.116	42	0	0.000	0.031	0.258	-77.71	-176.27	0.00	0.00
419000	0.038	199.545	1.680	45	0	0.000	0.001	0.760	-81.41	-188.73	-0.00	0.00
420000	0.008	272.440	0.926	41	0	0.000	0.154	-0.013	-83.16	-172.15	0.00	-0.94
421000	0.018	79.624	1.322	39	0	0.000	0.033	-1.743	-97.36	-164.04	-0.01	0.00
422000	0.097	208.344	1.977	38	0	0.000	0.188	0.116	-102.63	-159.97	0.00	0.69
423000	0.033	59.122	1.044	43	0	0.000	0.247	-0.056	-94.95	-180.36	0.00	-1.53
424000	0.036	40.300	1.080	36	0	0.000	0.235	-0.071	-97.14	-151.98	0.00	0.00
425000	0.009	198.769	1.530	47	0	0.000	0.037	-1.228	-86.91	-197.15	-0.00	0.00
426000	0.018	176.232	0.628	53	0	0.000	0.212	-0.427	-98.37	-222.86	0.00	0.00
427000	0.003	143.599	2.057	50	0	0.000	0.125	-0.862	-83.59	-209.89	0.00	0.00
428000	0.001	80.919	2.314	47	0	0.000	0.115	1.040	-88.41	-197.11	-0.00	0.00
429000	0.043	55.988	2.018	43	0	0.000	0.046	0.712	-95.17	-180.37	-0.00	0.00
430000	0.009	73.242	1.673	50	0	0.000	0.050	-0.086	-99.48	-209.89	-0.00	0.00
431000	0.028	256.996	2.836	44	0	0.000	0.009	-0.361	-103.11	-184.53	-0.00	0.00
432000	0.018	185.589	1.600	41	0	0.000	0.021	-0.448	-85.11	-172.18	0.00	-0.82
433000	0.119	100.173	1.717	43	0	0.000	0.172	0.078	-110.34	-180.43	-0.00	0.00
434000	0.003	89.333	0.580	54	0	0.000	0.135	-1.254	-91.68	-227.21	0.00	-0.89
435000	0.033	94.187	2.733	54	0	0.000	0.014	-0.145	-100.27	-227.22	-0.00	-0.69
436000	0.001	56.135	1.513	50	0	0.000	0.035	0.154	-94.81	-209.89	0.00	-0.69
437000	0.088	32.440	1.304	48	0	0.000	0.266	0.610	-95.65	-201.33	-0.00	0.00
438000	0.001	36.333	0.268	45	0	0.000	0.304	0.033	-94.88	-188.68	-0.00	0.00
439000	0.000	47.636	1.353	46	0	0.000	0.206	-0.582	-100.71	-192.87	0.00	4.23
440000	0.108	50.324	1.281	46	0	0.000	0.247	-0.480	-98.17	-192.89	0.00	0.00
441000	0.069	62.755	1.190	45	0	0.000	0.344	0.961	-107.19	-188.68	-0.00	0.00
442000	0.023	65.670	1.052	44	0	0.000	0.293	-0.344	-96.12	-184.51	-0.00	0.00
443000	0.010	329.298	1.221	43	0	0.000	0.032	2.338	-91.59	-180.38	0.00	1.26
444000	0.018	536.684	1.789	43	0	0.000	0.066	0.321	-87.34	-180.41	-0.00	0.00
445000	0.043	402.273	1.203	40	0	0.000	0.029	0.242	-97.98	-168.10	-0.00	0.00
446000	0.015	197.496	0.357	42	0	0.000	0.271	-0.157	-82.39	-176.24	0.00	4.25
447000	0.033	286.083	0.950	34	0	0.000	0.026	-0.555	-87.99	-144.14	0.00	0.00
448000	0.076	203.945	0.794	40	0	0.000	0.293	0.642	-102.62	-168.07	0.00	-4.50
449000	0.099	89.934	2.123	46	0	0.000	0.285	-0.145	-111.53	-192.90	-0.03	0.00
450000	0.076	23.507	0.995	40	0	0.000	0.421	0.112	-102.23	-168.02	0.00	0.00
451000	0.005	47.994	0.450	46	0	0.000	0.598	-0.113	-118.88	-192.86	0.00	-1.80
452000	0.027	94.598	1.878	42	0	0.000	0.222	0.159	-93.38	-176.28	-0.00	-0.69
453000	0.106	105.980	1.027	35	0	0.000	0.145	0.636	-93.48	-148.04	-0.01	1.62
454000	0.015	119.866	0.683	48	0	0.000	0.244	-0.162	-93.67	-201.35	-0.00	-0.69
455000	0.071	185.099	3.229	37	0	0.000	0.126	0.707	-101.79	-156.00	0.00	0.00
456000	0.017	1170.767	1.421	57	0	0.000	0.083	0.166	-98.81	-240.40	0.00	0.00
457000	0.006	422.392	0.918	49	0	0.000	0.298	0.155	-94.58	-205.65	0.00	-1.90
458000	0.017	442.782	1.972	43	0	0.000	0.017	-0.931	-93.65	-180.43	0.00	0.00
459000	0.007	88.121	1.891	46	0	0.000	0.084	0.936	-98.83	-192.92	0.00	0.00
460000	0.031	99.894	0.474	41	0	0.000	0.088	0.693	-88.62	-172.17	0.00	0.69
461000	0.007	113.939	0.872	36	0	0.000	0.140	0.066	-88.27	-152.07	0.10	0.00
462000	0.035	446.855	1.404	44	0	0.000	0.104	-0.218	-74.57	-184.52	0.00	-3.63
463000	0.063	4229.377	1.927	43	0	0.000	0.021	-1.354	-83.12	-180.54	-0.00	-0.69
464000	0.011	790.241	0.524	47	0	0.000	0.095	0.199	-69.88	-197.13	0.00	0.69
465000	0.045	123.696	2.592	40	0	0.000	0.103	-0.773	-90.29	-168.10	0.00	0.00
466000	0.061	59.349	1.096	45	0	0.000	0.202	-0.291	-84.59	-188.68	-0.00	0.00
467000	0.002	107.835	1.810	48	0	0.000	0.173	-0.017	-85.42	-201.34	-0.00	1.05
468000	0.010	306.286	1.616	43	0	0.000	0.150	0.069	-96.88	-180.40	0.05	0.00
469000	0.045	252.165	0.789	41	0	0.000	0.303	0.263	-97.83	-172.21	0.00	0.00
470000	0.004	100.730	0.458	51	0	0.000	0.329	-0.406	-107.94	-214.17	0.00	0.00
471000	0.000	96.520	1.680	50	0	0.000	0.210	-1.842	-96.49	-209.88	-0.00	1.07
472000	0.059	196.723	1.120	40	0	0.000	0.254	-0.094	-96.44	-168.07	0.00	0.42
473000	0.138	52.433	1.297	49	0	0.000	0.221	-0.504	-97.87	-205.59	0.00	-0.69
474000	0.213	62.037	1.617	39	0	0.000	0.128	-0.400	-85.36	-164.00	-0.00	0.00
475000	0.026	28.825	0.563	46	0	0.000	0.138	0.064	-85.09	-192.87	0.00	-4.36
476000	0.003	36.188	1.823	37	0	0.000	0.099	2.566	-98.69	-155.98	-0.00	0.00
477000	0.006	77.206	1.290	45	0	0.000	0.234	-2.027	-101.97	-188.68	0.04	0.00
478000	0.132	147.472	1.198	53	0	0.000	0.291	-1.119	-116.08	-222.84	-0.07	0.00
479000	0.061	81.118	2.028	42	0	0.000	0.104	-0.937	-110.37	-176.22	0.00	0.00
480000	0.010	46.509	1.481	41	0	0.000	0.286	0.634	-93.58	-172.11	0.00	4.78
481000	0.006	1712.622	1.422	42	0	0.000	0.005	0.634	-89.35	-176.33	-0.00	0.00
482000	0.017	138.228	1.728	43	0	0.000	0.037	1.085	-85.73	-180.39	0.01	0.69
483000	0.001	33.072	1.021	46	0	0.000	0.055	0.337	-71.59	-192.87	0.00	-6.01
484000	0.020	76.273	1.084	50	0	0.000	0.050	0.751	-73.08	-209.87	0.00	0.00
485000	0.016	247.309	0.582	45	0	0.000	0.053	0.384	-79.43	-188.69	0.00	-0.62
486000	0.006	139.857	0.912	40	0	0.000	0.020	-0.352	-75.97	-168.06	0.00	0.00
487000	0.087	210.258	0.827	43	0	0.000	0.036	-0.709	-95.45	-180.38	-0.00	0.00
488000	0.000	2230.194	1.781	39	0	0.000	0.064	-0.831	-88.62	-164.06	0.00	-0.84
489000	0.005	137.703	1.035	43	0	0.000	0.159	-0.008	-78.59	-180.38	0.00	-2.29
490000	0.004	184.970	1.623	41	0	0.000	0.140	-0.023	-102.59	-172.16	0.03	0.00
491000	0.014	103.279	0.912	45	0	0.000	0.120	-0.354	-85.49	-188.72	0.00	0.00
492000	0.011	158.456	0.704	44	0	0.000	0.234	-1.118	-90.38	-184.51	0.00	-2.98
493000	0.037	106.691	0.612	42	0	0.000	0.084	-0.121	-84.35	-176.22	0.00	-0.43
494000	0.001	66.920	1.592	39	0	0.000	0.054	0.058	-75.27	-163.99	-0.00	-0.69
495000	0.007	465.322	1.833	39	0	0.000	0.056	0.015	-71.20	-164.05	0.00	-4.55
496000	0.002	197.147	0.641	41	0	0.000	0.095	0.164	-77.19	-172.16	0.00	-0.32
497000	0.018	223.957	1.262	47	0	0.000	0.064	0.110	-82.22	-197.10	0.00	3.77
498000	0.001	146.941	0.976	39	0	0.000	0.063	0.699	-85.91	-164.01	0.00	0.00
499000	0.022	125.710	1.036	34	0	0.000	0.020	-0.233	-79.85	-144.15	0.00	-3.07
500000	0.021	250.986	1.702	50	0	0.000	0.044	0.086	-86.59	-209.91	-0.00	0.00
501000	0.017	248.166	0.788	46	0	0.000	0.097	0.625	-87.66	-192.96	-0.00	0.69
502000	0.009	67.459	1.359	44	0	0.000	0.006	0.962	-83.82	-184.54	-0.00	0.00
503000	0.079	258.163	0.875	38	0	0.000	0.270	-0.595	-94.44	-160.02	0.08	0.00
504000	0.051	39.731	0.574	38	0	0.000	0.342	0.335	-100.94	-159.95	-0.00	1.30
505000	0.070	113.440	0.894	44	0	0.000	0.254	0.871	-106.05	-184.52	-0.00	0.19
506000	0.005	72.714	1.821	46	0	0.000	0.400	0.173	-115.88	-192.89	-0.00	1.73
507000	0.056	1260.431	1.276	44	0	0.000	0.110	-0.430	-93.55	-184.60	0.00	-1.61
508000	0.062	376.846	0.582	39	0	0.000	0.195	0.428	-107.63	-164.03	0.00	-0.66
509000	0.035	170.413	1.192	50	0	0.000	0.083	-0.296	-81.34	-209.95	0.00	-2.50
510000	0.005	85.929	0.507	51	0	0.000	0.117	0.360	-73.98	-214.17	-0.00	0.00
511000	0.015	649.764	1.377	53	0	0.000	0.084	-0.628	-80.43	-222.87	0.00	1.82
512000	0.025	472.758	0.776	52	0	0.000	0.003	-0.576	-88.59	-218.57	-0.00	0.86
513000	0.004	124.831	3.450	41	0	0.000	0.039	-0.513	-93.92	-172.17	-0.00	0.00
514000	0.019	518.951	1.739	42	0	0.000	0.053	-1.446	-88.08	-176.29	0.00	-3.11
515000	0.013	347.646	1.936	44	0	0.000	0.005	-0.009	-72.28	-184.59	-0.00	0.14
516000	0.019	128.208	1.790	40	0	0.000	0.011	-0.073	-82.35	-168.11	-0.00	1.82
517000	0.003	170.996	1.533	42	0	0.000	0.067	-0.200	-85.88	-176.28	0.00	0.00
518000	0.050	637.216	1.159	45	0	0.000	0.347	-0.189	-103.50	-188.72	-0.00	0.80
519000	0.016	129.100	1.100	47	0	0.000	0.315	-0.100	-105.54	-197.12	-0.00	0.69
520000	0.023	35.574	0.542	39	0	0.000	0.409	1.371	-103.15	-163.98	-0.00	0.00
521000	0.005	53.035	1.412	38	0	0.000	0.364	0.534	-105.68	-159.96	0.00	0.00
522000	0.205	105.838	1.069	50	0	0.000	0.131	0.324	-95.57	-209.89	0.00	0.00
523000	0.022	108.408	1.191	43	0	0.000	0.005	-0.068	-71.26	-180.37	0.05	0.00
524000	0.041	450.174	1.517	47	0	0.000	0.034	-0.133	-93.46	-197.14	0.00	0.00
525000	0.006	102.348	1.875	45	0	0.000	0.059	-0.871	-87.07	-188.71	-0.00	0.00
526000	0.015	110.757	1.259	45	0	0.000	0.154	-0.052	-91.05	-188.75	0.00	1.09
527000	0.023	234.674	2.074	40	0	0.000	0.167	0.084	-97.45	-168.07	0.00	0.00
528000	0.072	160.266	1.069	43	0	0.000	0.168	0.097	-89.44	-180.38	0.01	-0.69
529000	0.012	80.198	2.556	53	0	0.000	0.147	-0.238	-102.76	-222.83	0.00	4.27
530000	0.112	99.953	1.013	46	0	0.000	0.362	-0.524	-106.07	-192.90	0.00	0.00
531000	0.024	78.906	1.828	52	0	0.000	0.228	-1.289	-106.44	-218.49	-0.07	0.00
532000	0.032	63.381	0.632	48	0	0.000	0.213	0.199	-97.31	-201.33	0.00	0.00
533000	0.011	96.315	1.295	44	0	0.000	0.159	-0.495	-95.98	-184.53	0.00	1.08
534000	0.059	87.651	1.323	53	0	0.000	0.078	0.110	-88.58	-222.85	0.00	0.69
535000	0.038	94.582	0.867	51	0	0.000	0.083	-0.758	-96.38	-214.20	0.00	-0.86
536000	0.018	35.140	1.736	44	0	0.000	0.214	-0.001	-100.73	-184.52	0.00	0.00
537000	0.024	78.245	0.421	36	0	0.000	0.212	-0.099	-95.08	-151.98	0.00	0.00
538000	0.236	138.046	1.029	45	0	0.000	0.160	1.726	-99.10	-188.74	0.00	-0.57
539000	0.025	68.630	1.413	47	0	0.000	0.081	0.725	-101.03	-197.11	0.00	-2.42
540000	0.004	55.981	1.268	41	0	0.000	0.282	-0.027	-95.81	-172.13	0.00	0.00
541000	0.021	52.297	0.872	45	0	0.000	0.184	-3.697	-99.50	-188.70	-0.00	0.00
542000	0.007	91.658	1.414	47	0	0.000	0.263	0.430	-97.73	-197.09	-0.00	-0.69
543000	0.004	121.473	1.067	44	0	0.000	0.202	-1.239	-84.99	-184.52	0.00	-0.06
544000	0.087	194.039	0.821	43	0	0.000	0.133	0.028	-92.94	-180.38	-0.10	0.00
545000	0.071	163.107	0.584	38	0	0.000	0.202	-0.417	-89.62	-159.96	0.00	-1.55
546000	0.040	34.518	0.922	45	0	0.000	0.307	0.426	-92.67	-188.69	-0.00	0.15
547000	0.086	292.574	0.688	33	0	0.000	0.247	-0.401	-92.71	-140.25	-0.00	0.00
548000	0.116	45.434	1.631	45	0	0.000	0.243	0.006	-97.47	-188.67	-0.00	0.93
549000	0.026	74.664	2.011	45	0	0.000	0.426	-0.838	-115.95	-188.68	0.03	0.00
550000	0.031	70.042	2.074	44	0	0.000	0.204	-0.240	-112.19	-184.54	0.00	2.84
551000	0.042	72.574	1.641	53	0	0.000	0.251	1.359	-116.58	-222.86	-0.00	1.47
552000	0.003	346.331	1.081	49	0	0.000	0.268	0.244	-104.08	-205.63	0.00	0.00
553000	0.070	78.645	0.618	47	0	0.000	0.413	0.369	-110.15	-197.08	0.01	0.00
